movie_id,country_code,release_date,certification,type
755044,DK,1990-09-21T00:00:00.000Z,,3
492897,ID,2018-01-18T00:00:00.000Z,,3
62838,AM,2012-02-02T00:00:00.000Z,,3
62838,AR,2011-12-08T00:00:00.000Z,,3
62838,AU,2011-12-08T00:00:00.000Z,M,3
62838,BE,2011-12-21T00:00:00.000Z,,3
62838,BG,2011-12-09T00:00:00.000Z,PG-13,3
62838,BR,2011-12-09T00:00:00.000Z,10,3
62838,CA,2011-12-09T00:00:00.000Z,,3
62838,DE,2011-12-08T00:00:00.000Z,0,3
62838,DK,2011-12-08T00:00:00.000Z,A,3
62838,ES,2011-12-23T00:00:00.000Z,,3
62838,FI,2011-12-09T00:00:00.000Z,S,3
62838,FR,2011-12-21T00:00:00.000Z,,3
62838,GB,2011-12-08T00:00:00.000Z,12A,3
62838,GE,2012-01-12T00:00:00.000Z,,3
62838,GR,2011-12-08T00:00:00.000Z,,3
62838,HK,2012-01-05T00:00:00.000Z,,3
62838,HU,2011-12-08T00:00:00.000Z,16,3
62838,ID,2012-01-06T00:00:00.000Z,,3
62838,IE,2011-12-09T00:00:00.000Z,12,3
62838,IL,2011-12-08T00:00:00.000Z,,3
62838,IN,2011-12-09T00:00:00.000Z,,3
62838,IT,2011-12-23T00:00:00.000Z,T,3
62838,JP,2011-12-23T00:00:00.000Z,,3
62838,KW,2011-12-22T00:00:00.000Z,,3
62838,KZ,2012-01-12T00:00:00.000Z,,3
62838,LB,2011-12-22T00:00:00.000Z,,3
62838,LT,2011-12-09T00:00:00.000Z,,3
62838,MT,2011-12-14T00:00:00.000Z,,3
62838,NL,2011-12-08T00:00:00.000Z,AL,3
62838,NL,2012-05-23T00:00:00.000Z,AL,5
62838,NL,2015-01-01T00:00:00.000Z,AL,6
62838,NO,2011-12-09T00:00:00.000Z,,3
62838,PA,2011-12-16T00:00:00.000Z,,3
62838,PH,2011-12-08T00:00:00.000Z,,3
62838,PL,2011-12-09T00:00:00.000Z,16,3
62838,PT,2011-12-15T00:00:00.000Z,M/12,3
62838,RO,2011-12-09T00:00:00.000Z,12,4
62838,RU,2012-01-12T00:00:00.000Z,16+,3
62838,SE,2011-12-25T00:00:00.000Z,7,3
62838,SG,2011-12-08T00:00:00.000Z,,3
62838,SI,2011-12-08T00:00:00.000Z,,3
62838,TR,2011-12-30T00:00:00.000Z,,3
62838,US,2011-12-05T00:00:00.000Z,,1
62838,US,2011-12-09T00:00:00.000Z,PG-13,3
492909,BR,2000-09-01T00:00:00.000Z,,3
40962,DE,1988-12-07T00:00:00.000Z,16,3
40962,DK,1988-12-25T00:00:00.000Z,,3
40962,FR,2001-10-17T00:00:00.000Z,,5
40962,FR,2023-01-17T00:00:00.000Z,,5
40962,US,1987-12-18T00:00:00.000Z,R,3
266020,IT,1994-11-04T00:00:00.000Z,T,3
62872,AT,2008-09-11T00:00:00.000Z,,3
40945,US,2003-01-01T00:00:00.000Z,NR,3
86992,AU,2011-09-08T00:00:00.000Z,MA15+,3
282374,AT,2042-04-05T00:00:00.000Z,16,4
282374,BA,2014-08-16T00:00:00.000Z,,3
282374,CH,2014-10-23T00:00:00.000Z,12,3
62880,US,1981-10-01T00:00:00.000Z,PG,3
62883,DE,2016-09-22T00:00:00.000Z,6,6
62883,FR,2022-02-18T00:00:00.000Z,10,4
62883,IN,1999-11-05T00:00:00.000Z,U,3
20216,CA,2005-10-25T00:00:00.000Z,,5
20216,GB,2007-09-24T00:00:00.000Z,18,5
20216,NL,2006-04-20T00:00:00.000Z,,1
20216,RU,2005-03-29T00:00:00.000Z,,5
20216,US,2001-04-23T00:00:00.000Z,R,1
20216,US,2005-10-16T00:00:00.000Z,,1
20216,US,2005-10-04T00:00:00.000Z,R,5
124461,AU,2013-08-21T00:00:00.000Z,M,5
124461,DE,2013-05-02T00:00:00.000Z,12,3
124461,IT,2012-11-15T00:00:00.000Z,,1
124461,RU,2013-03-14T00:00:00.000Z,,3
124461,UA,2013-03-21T00:00:00.000Z,,3
124461,US,2013-02-08T00:00:00.000Z,R,2
528185,TR,2014-12-19T00:00:00.000Z,,3
230718,BR,2013-09-06T00:00:00.000Z,,3
87029,DE,2011-05-01T00:00:00.000Z,,3
565255,NL,2018-12-21T00:00:00.000Z,12,4
565255,PL,2018-12-21T00:00:00.000Z,16,4
565255,US,2018-12-21T00:00:00.000Z,,4
3877,DE,2008-05-29T00:00:00.000Z,12,3
3877,DK,2008-01-18T00:00:00.000Z,,3
3877,ES,2008-04-25T00:00:00.000Z,7,3
3877,FR,2008-01-30T00:00:00.000Z,12,3
3877,IE,2008-02-01T00:00:00.000Z,15,4
3877,IT,2008-06-12T00:00:00.000Z,,3
3877,JP,2008-03-29T00:00:00.000Z,PG12,4
3877,PL,2008-06-17T00:00:00.000Z,12,4
3877,US,2007-09-26T00:00:00.000Z,R,3
386603,DE,2014-12-13T00:00:00.000Z,,6
386603,FR,2014-12-13T00:00:00.000Z,,6
386603,JP,2015-04-18T00:00:00.000Z,G,4
266044,AT,2014-10-23T00:00:00.000Z,,3
266044,DE,2015-01-15T00:00:00.000Z,6,3
266044,FR,2014-05-16T00:00:00.000Z,,3
266044,GB,2014-12-05T00:00:00.000Z,,3
266044,HU,2015-03-15T00:00:00.000Z,16,4
266044,IE,2014-02-06T00:00:00.000Z,12,4
266044,NL,2015-01-29T00:00:00.000Z,12 years,3
266044,PT,2015-03-26T00:00:00.000Z,,3
544504,FR,2019-02-13T00:00:00.000Z,,3
40968,ES,1970-04-23T00:00:00.000Z,,3
40968,MX,1972-12-01T00:00:00.000Z,,3
62895,BR,2008-09-14T00:00:00.000Z,L,3
124418,US,1995-08-24T00:00:00.000Z,R,3
349176,CA,2015-07-17T00:00:00.000Z,,3
349176,DE,2016-01-16T00:00:00.000Z,,3
349176,DE,2016-08-28T00:00:00.000Z,12,5
349176,ES,2019-06-18T00:00:00.000Z,,1
349176,ES,2019-06-26T00:00:00.000Z,,3
349176,HK,2015-09-03T00:00:00.000Z,,3
349176,IE,2016-04-06T00:00:00.000Z,,3
349176,JP,2015-03-21T00:00:00.000Z,,3
349176,KR,2015-08-27T00:00:00.000Z,12,3
349176,KR,2015-07-19T00:00:00.000Z,,3
349176,PT,2015-09-11T00:00:00.000Z,,3
349176,RS,2016-02-27T00:00:00.000Z,,3
349176,SG,2015-07-02T00:00:00.000Z,,3
349176,TW,2015-07-24T00:00:00.000Z,,3
349176,US,2016-04-23T00:00:00.000Z,,3
124463,CZ,1996-01-11T00:00:00.000Z,15+,2
124463,CZ,2005-08-19T00:00:00.000Z,,5
124463,CZ,1993-01-01T00:00:00.000Z,,6
124463,US,1994-04-20T00:00:00.000Z,,1
62847,AT,1978-08-01T00:00:00.000Z,12,3
62847,DE,1979-01-11T00:00:00.000Z,12,3
62847,GB,1978-10-01T00:00:00.000Z,,3
62847,US,1980-11-01T00:00:00.000Z,PG,3
544522,FR,2018-10-03T00:00:00.000Z,,3
544522,FR,2019-06-03T00:00:00.000Z,,4
544522,FR,2021-11-03T00:00:00.000Z,U,4
544522,FR,2019-06-04T00:00:00.000Z,U,5
492931,IT,1993-01-01T00:00:00.000Z,,3
492931,RU,2002-12-06T00:00:00.000Z,,1
349138,CA,2015-07-17T00:00:00.000Z,,3
349138,PL,2016-11-22T00:00:00.000Z,18,4
3902,AT,2007-10-24T00:00:00.000Z,12,4
3902,CH,2007-12-05T00:00:00.000Z,16,4
3902,DE,2007-12-05T00:00:00.000Z,12,3
3902,FR,2007-12-05T00:00:00.000Z,,3
3902,FR,2009-02-14T00:00:00.000Z,,4
3902,FR,2021-10-15T00:00:00.000Z,U,4
3902,FR,2008-06-19T00:00:00.000Z,,5
3902,GR,2008-02-07T00:00:00.000Z,,3
3902,HK,2008-08-21T00:00:00.000Z,IIB,3
3902,HU,2008-06-26T00:00:00.000Z,6,4
3902,IL,2007-10-01T00:00:00.000Z,,3
3902,IT,2007-09-03T00:00:00.000Z,,1
3902,KR,2008-05-29T00:00:00.000Z,15,3
3902,PT,2008-03-27T00:00:00.000Z,M/12,3
3902,US,2007-12-07T00:00:00.000Z,R,3
230722,JP,2014-05-21T00:00:00.000Z,R18+,4
230722,KR,2013-11-07T00:00:00.000Z,18,3
40969,CA,1980-10-10T00:00:00.000Z,,3
40969,DE,1981-06-18T00:00:00.000Z,16,3
40969,FR,1981-06-17T00:00:00.000Z,,3
40969,NL,1981-01-22T00:00:00.000Z,,3
40969,US,1980-10-03T00:00:00.000Z,R,3
20220,DE,1990-04-11T00:00:00.000Z,6,3
20220,FR,1990-04-11T00:00:00.000Z,U,3
20220,GB,1991-11-05T00:00:00.000Z,PG,3
20220,KR,1990-07-21T00:00:00.000Z,All,3
87035,NL,2011-10-12T00:00:00.000Z,9,3
565235,FR,2021-12-01T00:00:00.000Z,U,4
565235,FR,2022-03-21T00:00:00.000Z,U,4
565235,FR,2021-12-01T00:00:00.000Z,U,5
565235,IR,2017-05-01T00:00:00.000Z,,2
565235,KR,2019-06-13T00:00:00.000Z,ALL,3
565235,RU,2019-11-21T00:00:00.000Z,6+,3
565235,US,2019-07-01T00:00:00.000Z,G,4
170898,CS,2013-02-20T00:00:00.000Z,,3
170898,HR,2012-07-20T00:00:00.000Z,,3
324991,US,2014-01-01T00:00:00.000Z,,3
492935,EG,1996-08-05T00:00:00.000Z,,3
492946,CA,2016-06-13T00:00:00.000Z,,1
86996,NL,2010-10-14T00:00:00.000Z,,3
124468,AU,1996-07-04T00:00:00.000Z,,3
124468,CA,1994-09-11T00:00:00.000Z,,1
124468,CH,1994-08-06T00:00:00.000Z,,1
124468,GB,1995-06-23T00:00:00.000Z,,3
124468,IN,1996-02-10T00:00:00.000Z,,1
124468,US,1995-05-12T00:00:00.000Z,,2
124468,US,1995-06-08T00:00:00.000Z,,3
266049,RS,1978-12-04T00:00:00.000Z,,3
170852,CH,1980-08-01T00:00:00.000Z,,3
170852,DE,1979-12-31T00:00:00.000Z,18,3
62897,FI,1982-09-17T00:00:00.000Z,S,3
325039,DE,2017-05-04T00:00:00.000Z,12,4
325039,GB,2016-05-09T00:00:00.000Z,15,5
325039,RU,2015-02-26T00:00:00.000Z,16+,3
325039,US,2015-03-05T00:00:00.000Z,,3
20221,CL,2006-08-31T00:00:00.000Z,,3
433046,US,2017-01-24T00:00:00.000Z,,1
433046,US,2017-07-26T00:00:00.000Z,,2
433046,US,2017-04-06T00:00:00.000Z,,2
349141,IT,1974-04-11T00:00:00.000Z,,3
87041,FR,1976-05-28T00:00:00.000Z,,1
87041,US,1976-10-04T00:00:00.000Z,PG,3
282381,DE,1976-03-25T00:00:00.000Z,16,3
124475,FR,1994-11-09T00:00:00.000Z,,3
266029,DE,1990-03-22T00:00:00.000Z,18,3
266029,IT,1989-04-22T00:00:00.000Z,,3
266029,KR,1990-11-10T00:00:00.000Z,18,3
266029,TR,1990-08-17T00:00:00.000Z,,3
266040,CA,2014-09-04T00:00:00.000Z,,1
266040,CZ,2014-07-05T00:00:00.000Z,,1
266040,FR,2014-05-19T00:00:00.000Z,,1
266040,FR,2014-06-04T00:00:00.000Z,,3
266040,FR,2014-10-23T00:00:00.000Z,,4
266040,FR,2021-11-02T00:00:00.000Z,U,4
266040,FR,2014-10-22T00:00:00.000Z,,5
266040,MX,2019-10-03T00:00:00.000Z,,4
1219479,ES,1996-07-26T00:00:00.000Z,,3
40948,US,1995-01-01T00:00:00.000Z,NR,3
230821,IT,1979-10-26T00:00:00.000Z,,3
386581,US,2016-03-15T00:00:00.000Z,,3
266058,BR,2014-09-25T00:00:00.000Z,,3
266058,CA,2014-09-08T00:00:00.000Z,,3
266058,CN,2014-09-25T00:00:00.000Z,,3
266058,ES,2016-06-22T00:00:00.000Z,,4
266058,FR,2014-05-19T00:00:00.000Z,,1
266058,FR,2014-11-05T00:00:00.000Z,U,3
266058,GB,2015-09-18T00:00:00.000Z,18,3
266058,JP,2014-11-24T00:00:00.000Z,PG12,4
266058,KR,2014-05-22T00:00:00.000Z,18,3
349169,ZA,2015-07-17T00:00:00.000Z,,3
62900,FI,1988-08-26T00:00:00.000Z,S,3
170859,IN,1973-02-23T00:00:00.000Z,,3
40974,CN,2003-08-18T00:00:00.000Z,,3
40974,JP,2006-04-15T00:00:00.000Z,,3
20242,NL,1987-07-30T00:00:00.000Z,6,3
20242,US,1987-01-30T00:00:00.000Z,R,3
20223,AR,2007-11-13T00:00:00.000Z,16,5
20223,CL,2007-08-23T00:00:00.000Z,TE,3
20223,CO,2007-09-21T00:00:00.000Z,,3
20223,DE,2008-02-21T00:00:00.000Z,,5
20223,FR,2008-07-23T00:00:00.000Z,,3
20223,GR,2008-01-14T00:00:00.000Z,,5
20223,HU,2008-02-26T00:00:00.000Z,16,5
20223,IS,2008-01-16T00:00:00.000Z,,5
20223,IT,2008-02-12T00:00:00.000Z,,5
20223,MX,2007-03-05T00:00:00.000Z,B15,1
20223,MX,2007-03-09T00:00:00.000Z,B15,3
20223,NO,2008-01-09T00:00:00.000Z,,5
20223,US,2007-10-31T00:00:00.000Z,R,2
433048,RU,2008-05-29T00:00:00.000Z,12+,3
87058,EG,1975-03-30T00:00:00.000Z,PG-13,3
62852,JP,1974-05-21T00:00:00.000Z,,3
230823,FR,1987-12-02T00:00:00.000Z,U,3
230823,IT,1988-05-06T00:00:00.000Z,,3
87012,FR,2007-05-23T00:00:00.000Z,,3
40975,AT,2004-10-22T00:00:00.000Z,AA,4
40975,CH,2004-09-30T00:00:00.000Z,0,4
40975,DE,2004-09-29T00:00:00.000Z,0,3
40975,US,2004-12-08T00:00:00.000Z,PG,3
433005,NL,2017-01-31T00:00:00.000Z,,3
648773,SE,2011-07-20T00:00:00.000Z,,6
124484,JP,1995-05-27T00:00:00.000Z,,3
230743,CA,2013-11-29T00:00:00.000Z,,3
230743,US,2014-01-17T00:00:00.000Z,,3
433055,FI,2017-01-06T00:00:00.000Z,K-16,3
544530,ID,2018-09-26T00:00:00.000Z,,3
544530,MY,2018-08-27T00:00:00.000Z,P13,1
544530,MY,2018-08-29T00:00:00.000Z,P13,3
20224,US,2007-06-10T00:00:00.000Z,,1
20224,US,2008-04-11T00:00:00.000Z,R,2
230839,HK,1990-03-17T00:00:00.000Z,,3
386597,AT,2008-01-01T00:00:00.000Z,,3
40976,HK,2004-04-27T00:00:00.000Z,,3
170918,US,1994-02-06T00:00:00.000Z,,3
62903,FI,1991-08-23T00:00:00.000Z,S,3
266035,IT,1985-11-11T00:00:00.000Z,VM18,3
20256,NL,2012-02-13T00:00:00.000Z,,5
20256,TH,2004-01-21T00:00:00.000Z,,3
386599,CH,1981-08-04T00:00:00.000Z,,2
266068,IT,1990-01-01T00:00:00.000Z,,3
587217,HK,2019-03-28T00:00:00.000Z,,1
587217,JP,2019-03-28T00:00:00.000Z,,3
587217,KR,2020-07-22T00:00:00.000Z,12,3
87019,DE,2014-01-03T00:00:00.000Z,6,3
87019,FR,2016-02-01T00:00:00.000Z,,4
87019,FR,2022-07-23T00:00:00.000Z,10,4
87019,FR,2013-01-08T00:00:00.000Z,,5
87019,NL,2011-10-06T00:00:00.000Z,6,3
20263,AU,2009-10-22T00:00:00.000Z,,3
20263,CH,2008-11-27T00:00:00.000Z,12,3
20263,FR,2016-02-06T00:00:00.000Z,,4
20263,HU,2009-08-15T00:00:00.000Z,16,3
20263,US,2009-02-27T00:00:00.000Z,R,3
87063,CH,2000-08-09T00:00:00.000Z,,1
87063,FR,2002-05-15T00:00:00.000Z,,1
87063,NL,2001-01-24T00:00:00.000Z,,1
87063,PT,2001-03-02T00:00:00.000Z,M/18,3
87063,US,2020-04-15T00:00:00.000Z,,4
87063,US,2010-03-10T00:00:00.000Z,,5
124459,AT,2013-05-09T00:00:00.000Z,12,4
124459,AU,2013-03-14T00:00:00.000Z,M,3
124459,BR,2014-06-12T00:00:00.000Z,14,3
124459,CA,2013-03-15T00:00:00.000Z,,3
124459,CZ,2013-08-21T00:00:00.000Z,15+,4
124459,DE,2013-04-04T00:00:00.000Z,12,3
124459,GB,2013-03-15T00:00:00.000Z,15,3
124459,HU,2013-06-26T00:00:00.000Z,16,4
124459,IE,2013-03-15T00:00:00.000Z,15,3
124459,IT,2013-04-18T00:00:00.000Z,,3
124459,JP,2014-08-06T00:00:00.000Z,G,4
124459,MX,2013-06-25T00:00:00.000Z,B,5
124459,NL,2013-03-15T00:00:00.000Z,12,3
124459,NZ,2013-03-14T00:00:00.000Z,,3
124459,RU,2013-06-06T00:00:00.000Z,12+,3
124459,SG,2013-03-14T00:00:00.000Z,,3
124459,US,2013-03-08T00:00:00.000Z,,1
124459,US,2013-03-15T00:00:00.000Z,PG-13,3
386638,ES,1975-10-05T00:00:00.000Z,,3
386638,ES,1975-10-06T00:00:00.000Z,,3
170880,CS,2005-09-25T00:00:00.000Z,,3
87068,GB,1973-08-26T00:00:00.000Z,PG,3
40980,DK,2020-02-11T00:00:00.000Z,,1
40980,FR,1982-12-01T00:00:00.000Z,,3
40980,HK,1978-12-30T00:00:00.000Z,,3
40980,PH,2008-05-27T00:00:00.000Z,R-18,5
40980,PT,1981-05-08T00:00:00.000Z,,3
40980,TR,1987-04-01T00:00:00.000Z,,3
40980,US,1980-11-01T00:00:00.000Z,R,3
40980,US,2001-08-01T00:00:00.000Z,NR,5
528181,TR,1983-02-01T00:00:00.000Z,,3
544510,AT,2019-04-26T00:00:00.000Z,6,4
544510,CA,2019-02-08T00:00:00.000Z,,2
544510,CH,2019-01-09T00:00:00.000Z,12,4
544510,DE,2019-08-21T00:00:00.000Z,0,5
544510,ES,2019-04-23T00:00:00.000Z,,1
544510,ES,2020-03-13T00:00:00.000Z,7,3
544510,FR,2018-08-22T00:00:00.000Z,,1
544510,FR,2019-01-09T00:00:00.000Z,U,3
544510,FR,2019-05-09T00:00:00.000Z,,4
544510,FR,2022-09-02T00:00:00.000Z,U,4
544510,FR,2019-05-09T00:00:00.000Z,,5
544510,GR,2019-04-11T00:00:00.000Z,,3
544510,HK,2019-03-27T00:00:00.000Z,,1
544510,IT,2019-04-18T00:00:00.000Z,T,3
544510,JP,2020-11-13T00:00:00.000Z,G,4
544510,KR,2021-08-26T00:00:00.000Z,,4
544510,RU,2019-04-04T00:00:00.000Z,16+,3
544510,TR,2018-11-10T00:00:00.000Z,,3
544510,TW,2019-12-13T00:00:00.000Z,,3
544510,UA,2019-05-09T00:00:00.000Z,,3
544510,US,2019-10-18T00:00:00.000Z,R,3
170925,US,1979-10-01T00:00:00.000Z,,3
533542,CZ,2018-07-02T00:00:00.000Z,,1
528212,GB,2016-07-06T00:00:00.000Z,,4
528212,US,2016-05-14T00:00:00.000Z,,1
528212,US,2016-05-19T00:00:00.000Z,,4
528212,US,2016-06-02T00:00:00.000Z,,5
124504,ES,1974-06-24T00:00:00.000Z,,3
124504,FR,1974-10-23T00:00:00.000Z,,3
124504,IT,1972-12-19T00:00:00.000Z,,3
20264,TH,2007-03-08T00:00:00.000Z,,3
20264,US,2007-03-08T00:00:00.000Z,,3
124460,AU,1994-10-27T00:00:00.000Z,M,3
124460,CZ,1996-09-12T00:00:00.000Z,12+,3
124460,US,1995-07-28T00:00:00.000Z,,3
87022,NL,2011-10-12T00:00:00.000Z,6,3
349213,KR,1998-05-01T00:00:00.000Z,15세이상관람가,3
170882,IT,1973-03-16T00:00:00.000Z,,3
40966,JP,2005-10-15T00:00:00.000Z,,3
40966,US,2006-04-11T00:00:00.000Z,,3
87072,FR,2021-03-26T00:00:00.000Z,,4
87072,SE,2012-02-15T00:00:00.000Z,,3
544514,NL,2019-04-17T00:00:00.000Z,,3
433033,FR,2017-10-10T00:00:00.000Z,,4
433033,FR,2021-05-07T00:00:00.000Z,12,4
433033,GB,2017-10-20T00:00:00.000Z,12A,3
433033,US,2017-01-20T00:00:00.000Z,,1
433033,US,2017-01-08T00:00:00.000Z,NR,6
282413,MX,1996-04-11T00:00:00.000Z,,3
433034,US,2015-09-16T00:00:00.000Z,,3
62948,US,2010-01-01T00:00:00.000Z,,3
282376,BR,2015-01-01T00:00:00.000Z,e 10,3
282376,CZ,2014-11-13T00:00:00.000Z,,3
282376,DE,2015-05-28T00:00:00.000Z,0,3
282376,DK,2015-09-24T00:00:00.000Z,,3
282376,ES,2015-05-22T00:00:00.000Z,,3
282376,FR,2014-12-24T00:00:00.000Z,,3
282376,GE,2014-09-17T00:00:00.000Z,,3
282376,NL,2015-11-12T00:00:00.000Z,16,3
282376,PL,2015-01-30T00:00:00.000Z,,3
282376,PT,2015-01-02T00:00:00.000Z,e 10,3
282376,TR,2015-01-02T00:00:00.000Z,,3
282376,US,2014-10-15T00:00:00.000Z,,3
40986,CZ,2005-01-27T00:00:00.000Z,,3
40986,CZ,2006-10-29T00:00:00.000Z,,6
40986,CZ,2011-02-06T00:00:00.000Z,,6
40986,ES,2005-01-01T00:00:00.000Z,,3
492929,AR,1997-12-01T00:00:00.000Z,,3
587237,EG,1992-12-14T00:00:00.000Z,,3
170926,FR,1990-02-07T00:00:00.000Z,,3
170926,IT,1988-10-01T00:00:00.000Z,,3
433036,GB,2017-06-12T00:00:00.000Z,,1
433036,NL,2017-11-15T00:00:00.000Z,,1
433036,US,2017-01-19T00:00:00.000Z,,1
433036,US,2017-08-11T00:00:00.000Z,,3
20276,PE,2000-11-01T00:00:00.000Z,,3
20276,US,2000-10-17T00:00:00.000Z,,3
62896,FI,1983-09-30T00:00:00.000Z,S,3
40987,FR,1969-05-23T00:00:00.000Z,,1
40987,HU,1979-06-06T00:00:00.000Z,,3
40987,US,1981-09-26T00:00:00.000Z,,1
20236,DE,2009-08-20T00:00:00.000Z,18,3
20236,US,2009-04-16T00:00:00.000Z,,3
230849,GB,2013-10-12T00:00:00.000Z,,3
266047,FR,2014-05-21T00:00:00.000Z,12,3
266047,GB,2015-02-13T00:00:00.000Z,18,3
266047,IE,2015-02-13T00:00:00.000Z,18,4
433074,GB,2017-10-13T00:00:00.000Z,PG,3
433074,NL,2016-11-19T00:00:00.000Z,,1
433074,US,2017-01-20T00:00:00.000Z,,1
40970,GB,2000-08-18T00:00:00.000Z,,3
62950,GB,1972-11-01T00:00:00.000Z,,3
266080,CH,2014-09-28T00:00:00.000Z,16,4
266080,ES,2015-03-19T00:00:00.000Z,ATP,3
266080,FR,2014-10-08T00:00:00.000Z,,3
266080,IE,2015-01-09T00:00:00.000Z,12,4
266080,JP,2015-01-17T00:00:00.000Z,G,4
266080,KR,2016-08-25T00:00:00.000Z,All,3
266080,US,2014-11-05T00:00:00.000Z,,3
124470,DE,2015-03-27T00:00:00.000Z,16,5
124470,FR,2015-03-18T00:00:00.000Z,,4
124470,GB,2015-04-06T00:00:00.000Z,15,3
124470,JP,2015-05-16T00:00:00.000Z,G,4
124470,US,2014-03-17T00:00:00.000Z,R,3
806711,IT,1996-09-04T00:00:00.000Z,,1
62957,DE,2010-11-08T00:00:00.000Z,,3
62957,US,2011-04-05T00:00:00.000Z,,3
87036,DE,2007-12-03T00:00:00.000Z,16,3
87036,DK,2004-03-29T00:00:00.000Z,,3
87036,FR,2004-02-06T00:00:00.000Z,,5
87036,HK,1976-03-20T00:00:00.000Z,IIB,3
565275,DE,2021-09-23T00:00:00.000Z,12,3
565275,GB,2020-11-16T00:00:00.000Z,15,4
565275,PL,2021-03-24T00:00:00.000Z,12,4
565275,PT,2020-07-16T00:00:00.000Z,,3
565275,RU,2020-07-17T00:00:00.000Z,16+,4
565275,US,2019-01-26T00:00:00.000Z,,1
565275,US,2020-06-06T00:00:00.000Z,,3
40971,DE,1973-10-11T00:00:00.000Z,18,3
40971,ES,1979-03-02T00:00:00.000Z,18,3
40971,GB,1976-11-16T00:00:00.000Z,,3
40971,US,1973-10-12T00:00:00.000Z,,3
40971,US,2010-01-26T00:00:00.000Z,,5
493014,DE,2019-01-31T00:00:00.000Z,16,3
493014,DE,2020-02-03T00:00:00.000Z,16,6
493014,GB,2018-07-20T00:00:00.000Z,18,3
493014,GB,2018-10-15T00:00:00.000Z,,5
493014,IE,2018-07-11T00:00:00.000Z,18,4
493014,RO,2018-07-20T00:00:00.000Z,18+,3
493014,US,2018-01-18T00:00:00.000Z,,1
87078,CA,1993-09-14T00:00:00.000Z,,3
87078,GB,2016-07-04T00:00:00.000Z,15,5
87078,NL,2016-07-04T00:00:00.000Z,16,5
87078,US,1994-01-06T00:00:00.000Z,,3
20239,GB,1994-10-28T00:00:00.000Z,15,3
20239,US,1993-01-24T00:00:00.000Z,,1
20239,US,1994-06-03T00:00:00.000Z,R,3
266082,AT,2014-10-24T00:00:00.000Z,12,4
266082,CA,2014-09-09T00:00:00.000Z,,1
266082,CH,2015-09-30T00:00:00.000Z,12,4
266082,DE,2014-10-01T00:00:00.000Z,12,1
266082,DK,2014-12-04T00:00:00.000Z,11,3
266082,ES,2014-09-23T00:00:00.000Z,,1
266082,ES,2015-04-24T00:00:00.000Z,,2
266082,FR,2014-05-15T00:00:00.000Z,,1
266082,FR,2014-06-27T00:00:00.000Z,,1
266082,FR,2014-07-07T00:00:00.000Z,,1
266082,FR,2014-08-24T00:00:00.000Z,,1
266082,FR,2014-10-22T00:00:00.000Z,,3
266082,GB,2015-05-08T00:00:00.000Z,,3
266082,GR,2015-04-16T00:00:00.000Z,,3
266082,HU,2014-09-14T00:00:00.000Z,,1
266082,IE,2014-11-19T00:00:00.000Z,15,4
266082,IT,2014-09-06T00:00:00.000Z,,1
266082,KR,2020-11-12T00:00:00.000Z,12,3
266082,US,2014-10-18T00:00:00.000Z,,1
266082,US,2014-10-19T00:00:00.000Z,,1
266082,US,2015-01-24T00:00:00.000Z,,1
266082,US,2015-01-30T00:00:00.000Z,,2
124529,DE,2012-10-18T00:00:00.000Z,12,3
124529,NO,2013-01-18T00:00:00.000Z,12,3
40990,DE,2004-10-19T00:00:00.000Z,16,5
40990,FR,2004-05-14T00:00:00.000Z,16,3
40990,JP,2005-02-05T00:00:00.000Z,R18+,4
40990,US,2004-05-14T00:00:00.000Z,R,5
20283,AU,1984-02-01T00:00:00.000Z,PG,5
20283,ES,1980-02-20T00:00:00.000Z,APTA,3
20283,GB,1979-05-24T00:00:00.000Z,PG,3
20283,HU,1981-01-29T00:00:00.000Z,18,3
20283,JP,1980-04-12T00:00:00.000Z,PG12,3
20283,KR,1980-07-17T00:00:00.000Z,12,3
20283,NL,1980-03-13T00:00:00.000Z,,3
20283,NL,2010-06-25T00:00:00.000Z,,5
20283,US,1979-07-20T00:00:00.000Z,PG,3
349185,FR,1985-09-18T00:00:00.000Z,U,3
349185,US,1983-11-05T00:00:00.000Z,G,3
124537,SE,1994-02-11T00:00:00.000Z,,3
230779,DE,2014-04-03T00:00:00.000Z,6,3
230779,JP,2014-10-12T00:00:00.000Z,G,4
230779,US,2014-03-28T00:00:00.000Z,PG-13,3
62962,JP,2008-07-16T00:00:00.000Z,,5
62962,US,2007-01-01T00:00:00.000Z,,3
40993,DE,1989-07-20T00:00:00.000Z,0,6
40993,HU,1985-04-11T00:00:00.000Z,KN,3
40993,US,1988-09-14T00:00:00.000Z,G,6
386623,CH,2017-08-07T00:00:00.000Z,,1
386623,FR,2018-05-16T00:00:00.000Z,,3
386623,GB,2017-10-09T00:00:00.000Z,,1
386623,US,2017-01-20T00:00:00.000Z,,1
386623,US,2017-07-28T00:00:00.000Z,NR,2
266061,CA,2014-09-10T00:00:00.000Z,,1
266061,CZ,2014-07-05T00:00:00.000Z,12+,4
266061,DE,2015-01-15T00:00:00.000Z,,3
266061,FR,2014-05-19T00:00:00.000Z,,1
266061,FR,2014-06-18T00:00:00.000Z,,3
266061,GB,2016-04-11T00:00:00.000Z,15,5
266061,GR,2014-09-25T00:00:00.000Z,,1
266061,GR,2014-11-06T00:00:00.000Z,,1
266061,GR,2014-10-02T00:00:00.000Z,Κ-15,3
