movie_id,language,english_name
30949,ru,Russian
30943,en,English
337834,es,Spanish
314462,tr,Turkish
672583,de,German
30950,en,English
12537,en,English
274674,fr,French
75701,en,English
75701,zh,Mandarin
75701,it,Italian
599975,en,English
599975,la,Latin
148293,fi,Finnish
30948,en,English
30948,pt,Portuguese
201561,en,English
12541,fr,French
52324,cn,Cantonese
52324,zh,Mandarin
52324,en,English
30946,en,English
75707,nl,Dutch
75696,zh,Mandarin
75688,es,Spanish
148316,en,English
12538,en,English
12538,hu,Hungarian
12543,zh,Mandarin
12543,en,English
12543,cn,Cantonese
106899,ja,Japanese
106909,it,Italian
555248,en,English
148292,es,Spanish
106915,it,Italian
75709,es,Spanish
293091,fi,Finnish
148312,fi,Finnish
314476,fr,French
106905,tl,Tagalog
106942,it,Italian
52330,hu,Hungarian
463716,it,Italian
148314,fi,Finnish
369050,ru,Russian
410468,cs,Czech
12542,en,English
12542,it,Italian
52326,en,English
463743,fr,French
463743,de,German
337844,en,English
30963,en,English
52331,sv,Swedish
12544,it,Italian
52333,pt,Portuguese
12540,en,English
463752,ar,Arabic
463721,it,Italian
369094,ta,Tamil
148310,fi,Finnish
12545,en,English
148327,fr,French
410469,el,Greek
52327,de,German
30964,en,English
30964,fr,French
725906,en,English
463722,ru,Russian
463722,tk,Turkmen
30966,en,English
106958,ko,Korean
293099,fi,Finnish
12549,da,Danish
599993,de,German
600014,en,English
52338,en,English
106924,it,Italian
148335,da,Danish
201619,th,Thai
463725,en,English
463725,it,Italian
337872,hu,Hungarian
106926,tl,Tagalog
30970,ar,Arabic
30970,en,English
30970,fr,French
30970,de,German
30970,ro,Romanian
106969,it,Italian
30958,no,Norwegian
201637,pt,Portuguese
293116,fa,Persian
201586,en,English
106970,it,Italian
148340,fr,French
75713,en,English
75713,pt,Portuguese
30973,en,English
536841,fr,French
536841,ca,Catalan
536841,pt,Portuguese
536841,es,Spanish
536841,it,Italian
536841,en,English
75720,en,English
314488,pt,Portuguese
369124,zh,Mandarin
30974,fr,French
314481,pt,Portuguese
12555,cs,Czech
12555,en,English
12555,fr,French
12555,de,German
337868,hu,Hungarian
201643,ru,Russian
337874,en,English
337876,hi,Hindi
106968,en,English
106968,pt,Portuguese
725937,da,Danish
314490,fr,French
148331,ru,Russian
369126,ru,Russian
12550,es,Spanish
337878,hu,Hungarian
274693,ja,Japanese
52347,pt,Portuguese
106984,fi,Finnish
106984,de,German
12558,de,German
12560,en,English
148347,ru,Russian
337879,en,English
725950,it,Italian
463821,en,English
52345,pt,Portuguese
52348,en,English
12561,en,English
12561,ja,Japanese
12556,en,English
75736,en,English
369138,it,Italian
410492,el,Greek
369141,it,Italian
463843,en,English
293120,sr,Serbian
30995,en,English
75733,fr,French
30993,en,English
75741,en,English
75743,en,English
148353,ar,Arabic
148353,ca,Catalan
148353,es,Spanish
106999,it,Italian
293121,es,Spanish
30998,it,Italian
30998,he,Hebrew
30998,en,English
12565,de,German
148364,zh,Mandarin
75748,it,Italian
410537,en,English
106992,it,Italian
314513,it,Italian
337896,it,Italian
463861,fr,French
725955,it,Italian
410548,de,German
293122,en,English
293122,ru,Russian
293122,uk,Ukrainian
30979,en,English
30979,de,German
30979,mn,Mongolian
31002,en,English
201759,fr,French
30996,en,English
107021,en,English
52349,fr,French
148409,ru,Russian
410513,he,Hebrew
410561,pt,Portuguese
201735,en,English
31004,en,English
201749,en,English
201749,fr,French
75755,nl,Dutch
52350,fr,French
410554,en,English
12575,de,German
369179,es,Spanish
52366,fr,French
52369,fr,French
12567,de,German
369182,de,German
410555,pt,Portuguese
12577,en,English
314509,it,Italian
369147,it,Italian
107004,it,Italian
314520,en,English
314520,so,Somali
314520,sw,Swahili
893452,ar,Arabic
12573,en,English
12573,he,Hebrew
12573,it,Italian
12573,yi,Yiddish
75758,de,German
12568,en,English
12568,fr,French
12568,it,Italian
12574,en,English
463940,en,English
75744,hi,Hindi
293155,en,English
30997,en,English
410568,si,Sinhalese
52372,id,Indonesian
107041,es,Spanish
107008,it,Italian
31005,en,English
31005,he,Hebrew
12569,en,English
201765,es,Spanish
201798,it,Italian
75745,hi,Hindi
75761,en,English
107010,zh,Mandarin
107010,de,German
600046,es,Spanish
107042,it,Italian
12576,de,German
12576,fr,French
12576,pl,Polish
12576,en,English
410620,en,English
31016,en,English
12570,de,German
12570,ru,Russian
12578,de,German
314524,en,English
314524,xh,Xhosa
31000,es,Spanish
31000,en,English
31015,en,English
410645,id,Indonesian
148413,ru,Russian
75754,it,Italian
52382,id,Indonesian
369187,es,Spanish
201764,pt,Portuguese
201816,it,Italian
410644,id,Indonesian
463983,cs,Czech
463983,sk,Slovak
463983,uk,Ukrainian
52371,nl,Dutch
12579,fr,French
12579,en,English
314529,fr,French
314529,en,English
107030,it,Italian
75778,en,English
410657,id,Indonesian
369188,es,Spanish
12584,en,English
148449,de,German
31017,en,English
201772,en,English
201844,ru,Russian
75780,en,English
31023,es,Spanish
31023,gl,Galician
31007,en,English
369190,en,English
369190,de,German
369190,ru,Russian
369190,fr,French
52375,id,Indonesian
75759,en,English
148506,it,Italian
148506,de,German
12588,pt,Portuguese
12588,de,German
12582,en,English
314536,es,Spanish
314536,en,English
31011,en,English
410655,de,German
555314,es,Spanish
148482,fi,Finnish
201849,fr,French
201849,it,Italian
52383,id,Indonesian
52376,id,Indonesian
31031,en,English
75798,it,Italian
410634,ru,Russian
201843,it,Italian
201810,it,Italian
369196,en,English
12580,en,English
12580,ja,Japanese
337960,en,English
201811,it,Italian
75802,en,English
410694,en,English
12581,he,Hebrew
12585,de,German
337961,cn,Cantonese
369192,en,English
337950,it,Italian
52389,cn,Cantonese
12583,en,English
12583,cr,Cree
410673,fr,French
31021,pl,Polish
12586,en,English
12586,es,Spanish
862216,en,English
107068,it,Italian
31027,en,English
31027,cn,Cantonese
107052,it,Italian
52398,ja,Japanese
314530,de,German
576677,fr,French
369202,fi,Finnish
369202,en,English
410668,it,Italian
201876,es,Spanish
463987,en,English
463987,fr,French
31026,tr,Turkish
12596,en,English
12587,en,English
12587,fr,French
12587,es,Spanish
107056,pl,Polish
107073,es,Spanish
293172,it,Italian
12597,en,English
52390,th,Thai
75808,en,English
410678,ko,Korean
672832,it,Italian
201847,en,English
600129,id,Indonesian
107059,fr,French
672833,it,Italian
536874,ru,Russian
75812,zh,Mandarin
576681,es,Spanish
107062,ru,Russian
337986,nl,Dutch
12590,de,German
12590,en,English
410764,es,Spanish
31032,ro,Romanian
672834,it,Italian
337958,en,English
148622,ru,Russian
107064,fr,French
107064,en,English
369207,en,English
726187,da,Danish
464009,en,English
1250428,cs,Czech
337987,mk,Macedonian
337987,sh,Serbo-Croatian
12592,da,Danish
12604,sv,Swedish
52393,cn,Cantonese
148596,fr,French
12591,en,English
576692,en,English
31035,no,Norwegian
31035,sv,Swedish
536881,fr,French
536881,en,English
369237,en,English
75827,pl,Polish
314534,zh,Mandarin
75848,en,English
410718,en,English
410718,fr,French
410718,tr,Turkish
148644,en,English
31044,en,English
148597,zh,Mandarin
31037,en,English
12606,en,English
107067,it,Italian
314542,fr,French
52407,ja,Japanese
75821,zh,Mandarin
75821,ko,Korean
410790,it,Italian
107079,en,English
726233,en,English
726233,fr,French
1250452,it,Italian
148604,ru,Russian
31043,en,English
726175,it,Italian
12607,de,German
1100976,zh,Mandarin
1100976,en,English
862284,en,English
862284,it,Italian
31052,en,English
369228,it,Italian
75832,zh,Mandarin
464043,es,Spanish
464131,zh,Mandarin
293197,de,German
314554,es,Spanish
52401,ja,Japanese
12598,fr,French
12598,it,Italian
274744,sk,Slovak
410794,fr,French
410794,hi,Hindi
410794,en,English
410794,vi,Vietnamese
52400,ja,Japanese
369230,it,Italian
464158,es,Spanish
201899,de,German
314556,ru,Russian
576687,en,English
31055,ja,Japanese
31056,de,German
31056,pl,Polish
31056,pt,Portuguese
148665,en,English
107087,en,English
107087,es,Spanish
369233,it,Italian
12601,de,German
12601,en,English
201913,en,English
75844,zh,Mandarin
31076,fr,French
31076,ja,Japanese
293202,ja,Japanese
31080,en,English
410780,en,English
148628,ka,Georgian
12615,en,English
201937,en,English
201937,es,Spanish
410830,af,Afrikaans
12605,de,German
464083,es,Spanish
12616,en,English
337995,en,English
31082,en,English
31061,tr,Turkish
369238,fa,Persian
31059,ru,Russian
1197266,it,Italian
410791,de,German
31060,tr,Turkish
31083,fr,French
31083,en,English
31063,en,English
107096,en,English
52410,ja,Japanese
314553,fr,French
314552,it,Italian
75879,el,Greek
369245,it,Italian
107154,en,English
107154,th,Thai
12611,en,English
12608,sv,Swedish
31086,en,English
369248,el,Greek
75853,en,English
52411,ko,Korean
52408,ja,Japanese
410793,fr,French
75883,pt,Portuguese
31064,en,English
107122,it,Italian
410838,es,Spanish
12613,en,English
12613,ja,Japanese
600145,fr,French
12619,en,English
31068,es,Spanish
555355,fr,French
148697,tr,Turkish
369272,es,Spanish
12621,en,English
672940,hi,Hindi
672940,ta,Tamil
672940,te,Telugu
202018,tr,Turkish
338004,en,English
338004,it,Italian
338004,de,German
338004,sh,Serbo-Croatian
107162,pl,Polish
107142,pl,Polish
300668,en,English
12622,ja,Japanese
75865,el,Greek
52415,ko,Korean
75861,en,English
464222,bn,Bengali
464222,hi,Hindi
410849,hi,Hindi
631431,ne,Nepali
12614,en,English
12614,fr,French
12612,en,English
202123,en,English
576701,en,English
52416,ko,Korean
107148,pl,Polish
52409,ja,Japanese
410851,ta,Tamil
314559,ro,Romanian
75875,es,Spanish
75875,pt,Portuguese
75875,ru,Russian
12626,en,English
12626,fr,French
12626,de,German
12626,es,Spanish
12618,en,English
202083,en,English
31111,it,Italian
12620,en,English
75877,es,Spanish
52419,ko,Korean
31093,en,English
988517,ru,Russian
988517,uk,Ukrainian
893604,ru,Russian
410836,es,Spanish
464287,de,German
202087,fr,French
31116,en,English
369300,en,English
31094,en,English
31094,fr,French
31094,de,German
31094,ru,Russian
369299,es,Spanish
817546,fa,Persian
202115,zh,Mandarin
410845,en,English
75897,de,German
31097,en,English
314555,fr,French
314555,uk,Ukrainian
314555,en,English
410867,tr,Turkish
726403,es,Spanish
202139,af,Afrikaans
202139,en,English
202139,fr,French
202139,pt,Portuguese
202139,es,Spanish
75899,en,English
52414,ko,Korean
107167,tl,Tagalog
293241,ar,Arabic
293241,fr,French
338032,fr,French
12632,de,German
75891,en,English
52421,zh,Mandarin
52421,ko,Korean
75892,en,English
75892,es,Spanish
12623,en,English
75900,en,English
75900,fr,French
12627,en,English
12627,fr,French
1155744,it,Italian
75889,en,English
12628,en,English
12628,fr,French
12628,ru,Russian
202175,en,English
893609,ru,Russian
52418,ko,Korean
31121,en,English
107171,it,Italian
12629,en,English
293264,it,Italian
107178,en,English
107178,nl,Dutch
148707,fr,French
202192,fr,French
293262,en,English
202141,en,English
314563,pt,Portuguese
314572,es,Spanish
600184,it,Italian
673025,he,Hebrew
410866,nl,Dutch
148757,it,Italian
107199,en,English
107199,vi,Vietnamese
52420,ko,Korean
274783,ro,Romanian
274783,fr,French
31117,en,English
410882,ko,Korean
31129,en,English
202189,en,English
148723,tr,Turkish
410924,de,German
75910,en,English
107203,pt,Portuguese
52423,ko,Korean
314578,fr,French
31126,en,English
410870,it,Italian
31131,en,English
31131,hu,Hungarian
726486,sl,Slovenian
75938,fr,French
75938,en,English
12633,en,English
12638,de,German
12638,en,English
31120,en,English
202236,en,English
107227,ms,Malay
107227,en,English
107227,zh,Mandarin
338044,es,Spanish
410935,en,English
369340,sr,Serbian
293272,es,Spanish
148758,cs,Czech
464329,en,English
12634,en,English
202214,en,English
12647,en,English
75944,fr,French
52433,ko,Korean
202239,ru,Russian
52425,ko,Korean
107235,ko,Korean
75903,en,English
75945,es,Spanish
410916,en,English
410937,de,German
12635,en,English
12635,de,German
12635,ru,Russian
12635,hu,Hungarian
12635,fr,French
202215,fr,French
148754,pt,Portuguese
52445,ko,Korean
1061217,cs,Czech
1061217,ru,Russian
12637,en,English
75946,en,English
52434,ko,Korean
52426,ko,Korean
631534,en,English
631534,fr,French
631534,de,German
631534,sw,Swahili
75929,sv,Swedish
338065,hi,Hindi
31127,en,English
202253,it,Italian
75931,ko,Korean
12650,ko,Korean
464377,ru,Russian
576720,en,English
576720,fi,Finnish
576720,fa,Persian
576720,sv,Swedish
75947,en,English
338072,it,Italian
338072,de,German
274787,es,Spanish
369390,en,English
576723,es,Spanish
31128,en,English
31128,it,Italian
148786,ka,Georgian
148812,en,English
369379,sr,Serbian
31139,ru,Russian
202220,zh,Mandarin
274788,hi,Hindi
31130,en,English
369384,es,Spanish
838874,ru,Russian
52451,en,English
369382,es,Spanish
576739,es,Spanish
369386,es,Spanish
410929,cs,Czech
31140,ja,Japanese
148822,ru,Russian
202238,es,Spanish
410970,es,Spanish
12645,en,English
75943,da,Danish
75943,en,English
75943,fr,French
75943,de,German
75943,sv,Swedish
75943,tr,Turkish
202287,it,Italian
314587,en,English
410936,cs,Czech
314602,da,Danish
107244,en,English
202244,en,English
31134,en,English
148811,en,English
148811,lt,Lithuanian
52444,ko,Korean
52444,en,English
75963,en,English
293274,pt,Portuguese
52449,en,English
12648,en,English
12648,fr,French
12648,es,Spanish
12648,de,German
12658,en,English
12651,en,English
107246,en,English
107246,fr,French
75964,en,English
31138,sv,Swedish
31132,pl,Polish
202262,en,English
576738,es,Spanish
410960,de,German
31150,en,English
107254,en,English
107254,it,Italian
107287,es,Spanish
464427,te,Telugu
410992,cn,Cantonese
75948,zh,Mandarin
12652,fr,French
75953,en,English
75968,es,Spanish
107288,es,Spanish
75955,es,Spanish
202285,de,German
12654,it,Italian
369406,en,English
12661,en,English
293283,en,English
726637,xx,No Language
12653,en,English
410994,te,Telugu
31142,en,English
107277,de,German
314595,bs,Bosnian
314595,de,German
314595,en,English
314595,nl,Dutch
314595,sr,Serbian
314595,sh,Serbo-Croatian
314595,sl,Slovenian
107300,it,Italian
107282,de,German
107282,en,English
726670,ru,Russian
75956,de,German
75956,es,Spanish
148831,bn,Bengali
293304,en,English
293304,fr,French
293304,de,German
202296,it,Italian
464561,en,English
464561,uk,Ukrainian
12655,en,English
12657,es,Spanish
12657,en,English
52472,en,English
52454,en,English
52454,fr,French
52454,es,Spanish
31146,en,English
369447,es,Spanish
338101,fr,French
75976,en,English
75976,pt,Portuguese
464452,es,Spanish
12665,en,English
293290,en,English
293290,tl,Tagalog
464432,es,Spanish
410974,es,Spanish
464458,hi,Hindi
464458,de,German
464458,th,Thai
464458,en,English
12656,en,English
12659,zh,Mandarin
75981,fr,French
369451,en,English
338103,de,German
338103,en,English
338103,it,Italian
338103,pt,Portuguese
52464,ko,Korean
293288,sh,Serbo-Croatian
555443,en,English
555443,yo,Yoruba
411005,zh,Mandarin
314605,ja,Japanese
369443,ko,Korean
75984,en,English
410979,cn,Cantonese
411006,en,English
12662,en,English
314606,ja,Japanese
12674,en,English
410988,en,English
410988,de,German
464502,en,English
31166,en,English
52463,cn,Cantonese
52463,zh,Mandarin
52463,ja,Japanese
293301,de,German
314614,zh,Mandarin
411007,en,English
338107,en,English
338107,it,Italian
600257,ru,Russian
464470,tn,Tswana
274820,en,English
52462,de,German
12660,en,English
464595,it,Italian
148850,it,Italian
75970,it,Italian
148853,fr,French
148853,ka,Georgian
411009,en,English
411009,it,Italian
293303,de,German
274821,it,Italian
52471,en,English
12663,it,Italian
12663,en,English
76002,en,English
369444,pl,Polish
148857,de,German
202454,es,Spanish
12664,en,English
75969,de,German
576762,it,Italian
148858,ru,Russian
31161,ja,Japanese
12682,en,English
464566,en,English
31162,ru,Russian
52473,da,Danish
107306,zh,Mandarin
464599,hi,Hindi
338124,ja,Japanese
202425,fr,French
202425,ln,Lingala
314615,zh,Mandarin
314615,ms,Malay
314615,cn,Cantonese
411003,fr,French
274804,ja,Japanese
31163,en,English
31165,en,English
202433,sh,Serbo-Croatian
314631,fa,Persian
52475,de,German
274817,ja,Japanese
464586,it,Italian
202462,es,Spanish
107311,en,English
31185,en,English
31185,zh,Mandarin
52476,de,German
52476,pl,Polish
76025,en,English
75986,en,English
52477,en,English
107333,it,Italian
75996,fr,French
464593,en,English
464593,zh,Mandarin
202464,es,Spanish
107313,da,Danish
293313,fi,Finnish
52474,fr,French
12677,en,English
12677,es,Spanish
338184,es,Spanish
148864,fr,French
12681,lt,Lithuanian
12689,en,English
12689,es,Spanish
411013,en,English
31175,de,German
31175,el,Greek
202450,cs,Czech
12691,de,German
369464,fr,French
31172,fr,French
202455,xh,Xhosa
202455,st,Sotho
202455,zu,Zulu
52485,en,English
107315,en,English
12692,de,German
12683,cs,Czech
12683,pt,Portuguese
12683,en,English
107319,en,English
411019,en,English
411019,fr,French
31179,en,English
148866,de,German
31190,fr,French
76012,en,English
31174,en,English
411012,en,English
411012,ja,Japanese
314625,ar,Arabic
202456,es,Spanish
600295,es,Spanish
12695,en,English
411014,en,English
411014,he,Hebrew
411014,ru,Russian
411014,ce,Chechen
411010,hi,Hindi
411010,en,English
52492,fr,French
31176,tr,Turkish
76059,nl,Dutch
411021,bn,Bengali
411021,en,English
411021,gu,Gujarati
411021,hi,Hindi
411021,mr,Marathi
411021,ta,Tamil
411021,te,Telugu
555474,bn,Bengali
76010,es,Spanish
31187,cn,Cantonese
107325,en,English
411011,en,English
1251062,ky,Kirghiz
314644,fr,French
12698,en,English
76040,en,English
314629,ru,Russian
31186,de,German
107331,en,English
411023,ny,Chichewa; Nyanja
411023,zh,Mandarin
411023,en,English
411023,sw,Swahili
274826,da,Danish
52505,en,English
314653,ar,Arabic
107338,zh,Mandarin
31184,ko,Korean
369524,en,English
202476,fr,French
202476,es,Spanish
893764,ru,Russian
76013,es,Spanish
76013,fr,French
31208,fr,French
314651,de,German
12685,en,English
338233,en,English
107345,en,English
314635,cs,Czech
314635,de,German
12701,en,English
148871,de,German
148871,fr,French
148871,en,English
202481,fa,Persian
338235,ru,Russian
107334,en,English
31196,en,English
411025,ru,Russian
411025,uk,Ukrainian
12696,de,German
411015,ar,Arabic
411015,en,English
107393,es,Spanish
31200,en,English
202466,ja,Japanese
148884,te,Telugu
12690,en,English
12690,es,Spanish
12702,en,English
338203,it,Italian
107336,en,English
31214,en,English
31214,it,Italian
148877,de,German
202475,en,English
338240,es,Spanish
107365,it,Italian
338187,es,Spanish
107397,fr,French
31203,fr,French
31203,nl,Dutch
31189,en,English
31189,ar,Arabic
893805,no,Norwegian
202504,en,English
52506,en,English
52506,no,Norwegian
12699,en,English
338189,en,English
338189,fr,French
12703,en,English
107342,en,English
369544,es,Spanish
31205,zh,Mandarin
52512,en,English
52512,ja,Japanese
202479,it,Italian
411030,en,English
411030,fr,French
411030,it,Italian
411030,ru,Russian
12693,en,English
12693,fr,French
12693,yi,Yiddish
52520,en,English
52520,ru,Russian
76047,sv,Swedish
31218,en,English
52526,es,Spanish
76097,de,German
411020,en,English
107402,it,Italian
369542,ko,Korean
576796,ru,Russian
411037,nl,Dutch
107355,en,English
148885,en,English
148885,es,Spanish
31219,en,English
202514,zh,Mandarin
202484,en,English
12707,en,English
862498,en,English
862498,ar,Arabic
862498,fr,French
314668,en,English
314668,fr,French
314668,ht,Haitian; Haitian Creole
338261,en,English
202493,de,German
12706,en,English
76127,en,English
338227,ru,Russian
52528,en,English
202532,es,Spanish
411024,de,German
411024,en,English
76115,en,English
12710,en,English
12710,it,Italian
202498,de,German
107406,it,Italian
52541,ko,Korean
314681,it,Italian
314681,ru,Russian
12700,en,English
76128,fr,French
369552,zh,Mandarin
369525,fr,French
464646,zh,Mandarin
411039,iu,Inuktitut
464684,en,English
202531,pt,Portuguese
293357,en,English
31235,hi,Hindi
576805,es,Spanish
274847,pt,Portuguese
31221,en,English
31221,pt,Portuguese
464650,de,German
12713,fr,French
31241,tr,Turkish
31216,en,English
369557,en,English
411040,en,English
411040,fr,French
52522,te,Telugu
148980,en,English
12704,en,English
12714,en,English
52546,fr,French
31242,en,English
107422,en,English
76099,ar,Arabic
76099,fr,French
202553,es,Spanish
202553,fr,French
202553,en,English
293360,it,Italian
411088,es,Spanish
202515,zh,Mandarin
464676,he,Hebrew
12716,fr,French
12716,oc,Occitan
274855,en,English
12705,en,English
12705,es,Spanish
31239,en,English
76101,en,English
107430,en,English
411139,en,English
107423,en,English
464662,pt,Portuguese
202545,es,Spanish
202564,de,German
411038,ar,Arabic
411038,fr,French
411038,nl,Dutch
411038,en,English
274857,en,English
464670,kn,Kannada
464670,ml,Malayalam
411143,en,English
107424,en,English
464690,en,English
464690,fr,French
600435,zh,Mandarin
338277,pt,Portuguese
76116,te,Telugu
31248,hi,Hindi
148991,en,English
314682,km,Khmer
12719,en,English
12715,en,English
12715,hu,Hungarian
12715,es,Spanish
52555,ar,Arabic
52555,fr,French
52538,fr,French
314709,en,English
314709,de,German
314709,ru,Russian
107438,en,English
31244,en,English
369560,es,Spanish
369560,en,English
464737,it,Italian
411135,en,English
12720,ja,Japanese
338278,pt,Portuguese
12709,fr,French
31249,en,English
31227,ru,Russian
76151,en,English
12717,fr,French
12717,oc,Occitan
107418,ar,Arabic
107418,es,Spanish
107418,fr,French
107418,pt,Portuguese
107418,eu,Basque
202607,cs,Czech
31246,en,English
52556,ku,Kurdish
52556,tr,Turkish
274854,en,English
31247,it,Italian
52557,fr,French
338273,fr,French
338273,it,Italian
76142,en,English
76142,fr,French
600442,ru,Russian
726832,zh,Mandarin
149031,es,Spanish
107434,ko,Korean
52547,da,Danish
369594,en,English
369594,fr,French
369594,ru,Russian
52560,en,English
52560,es,Spanish
673257,kn,Kannada
76156,fr,French
314690,hi,Hindi
202573,sv,Swedish
464757,de,German
76132,sv,Swedish
149038,es,Spanish
411144,en,English
411144,it,Italian
52549,da,Danish
149020,en,English
149020,fr,French
149020,ro,Romanian
12724,en,English
369569,ka,Georgian
107444,en,English
274870,en,English
149026,en,English
464706,ru,Russian
631766,de,German
631766,fr,French
12721,en,English
31245,en,English
76166,fr,French
107426,es,Spanish
411188,it,Italian
12722,de,German
12722,en,English
464756,en,English
76135,sv,Swedish
31251,en,English
537021,es,Spanish
555535,mr,Marathi
202619,en,English
202619,es,Spanish
202570,he,Hebrew
314722,ru,Russian
52605,en,English
107453,ja,Japanese
107453,ko,Korean
107436,de,German
631779,en,English
631779,hu,Hungarian
631779,it,Italian
76148,ar,Arabic
76148,en,English
76148,fr,French
76148,es,Spanish
12723,en,English
76168,en,English
52608,en,English
464759,fr,French
52571,en,English
52578,ko,Korean
76170,en,English
76170,ja,Japanese
76163,en,English
76154,de,German
76154,en,English
31262,fr,French
31262,en,English
31262,hu,Hungarian
631762,ro,Romanian
149036,es,Spanish
107496,es,Spanish
202616,ta,Tamil
52587,de,German
464825,en,English
293399,en,English
31256,da,Danish
31263,en,English
107475,en,English
107475,zh,Mandarin
76165,cn,Cantonese
12763,en,English
52591,en,English
31257,en,English
202701,it,Italian
52592,ko,Korean
52592,ja,Japanese
52596,da,Danish
107509,fr,French
31255,en,English
149039,es,Spanish
293413,ko,Korean
411192,de,German
411192,ru,Russian
149041,es,Spanish
52617,fr,French
464762,fr,French
464762,ja,Japanese
274899,en,English
76179,en,English
464783,fr,French
12726,de,German
369654,en,English
107488,en,English
107494,ja,Japanese
149100,zh,Mandarin
338314,ml,Malayalam
12765,de,German
12765,pl,Polish
52613,fr,French
411201,en,English
411201,uk,Ukrainian
411201,ru,Russian
31260,en,English
52621,de,German
464805,es,Spanish
12762,en,English
12762,it,Italian
12762,yi,Yiddish
31264,it,Italian
12761,en,English
12761,sv,Swedish
338329,ar,Arabic
369653,en,English
52612,fr,French
76176,en,English
31273,tr,Turkish
31273,pl,Polish
31273,tt,Tatar
31273,uk,Ukrainian
12764,en,English
12764,vi,Vietnamese
149085,zh,Mandarin
555561,it,Italian
149099,nl,Dutch
76175,de,German
76175,en,English
76175,ru,Russian
52623,nl,Dutch
464847,tr,Turkish
107499,en,English
274906,en,English
555559,en,English
149087,fr,French
149101,nl,Dutch
107531,en,English
107531,fr,French
107531,de,German
464842,de,German
464842,en,English
76197,en,English
338334,de,German
576901,sv,Swedish
31281,en,English
464850,en,English
464871,ja,Japanese
76198,fr,French
52624,fr,French
274909,pt,Portuguese
796691,zh,Mandarin
369680,es,Spanish
107520,de,German
411278,en,English
107525,fi,Finnish
12767,en,English
76200,fr,French
149109,ka,Georgian
31276,en,English
149138,fr,French
52625,de,German
149111,es,Spanish
31284,en,English
202739,en,English
202739,it,Italian
76201,es,Spanish
107527,it,Italian
149113,en,English
338337,de,German
107541,ja,Japanese
202776,vi,Vietnamese
202776,fr,French
12768,de,German
149145,xx,No Language
338340,it,Italian
31278,en,English
31278,it,Italian
52632,es,Spanish
202779,hu,Hungarian
52626,fr,French
76202,en,English
149122,es,Spanish
12770,en,English
149146,fr,French
52627,en,English
31279,tr,Turkish
12776,it,Italian
411268,cn,Cantonese
411268,zh,Mandarin
107536,ja,Japanese
52628,es,Spanish
52628,fr,French
149149,es,Spanish
202783,ru,Russian
12777,en,English
464927,ko,Korean
31292,ar,Arabic
31292,en,English
31292,fr,French
31292,he,Hebrew
31292,sv,Swedish
12771,es,Spanish
12771,en,English
12772,en,English
31283,en,English
76205,en,English
52629,es,Spanish
202787,es,Spanish
149150,ru,Russian
149150,uk,Ukrainian
12774,en,English
202789,es,Spanish
202826,ja,Japanese
12775,la,Latin
12775,en,English
52630,fr,French
12778,en,English
369684,ta,Tamil
31289,it,Italian
52636,fr,French
202792,es,Spanish
52633,en,English
631831,am,Amharic
76207,fr,French
202832,sh,Serbo-Croatian
76203,en,English
107545,fr,French
107545,he,Hebrew
202818,nl,Dutch
52637,ja,Japanese
52637,fr,French
293437,sr,Serbian
12780,cn,Cantonese
107547,ja,Japanese
107548,hi,Hindi
31299,en,English
31294,en,English
31294,fr,French
31294,pt,Portuguese
12783,en,English
149154,ru,Russian
31300,fr,French
12779,it,Italian
12779,el,Greek
12779,en,English
52646,en,English
52646,es,Spanish
464989,it,Italian
31295,en,English
369697,he,Hebrew
369697,en,English
369698,ru,Russian
338355,es,Spanish
107550,ja,Japanese
107558,de,German
149167,es,Spanish
338352,ja,Japanese
411310,tr,Turkish
202856,it,Italian
464980,el,Greek
31303,fr,French
12787,en,English
52638,fr,French
52638,it,Italian
465003,it,Italian
465003,en,English
465003,ar,Arabic
274931,en,English
576938,en,English
202837,tr,Turkish
202861,it,Italian
411312,tr,Turkish
31307,fr,French
293443,sq,Albanian
31306,en,English
31306,ru,Russian
31306,hu,Hungarian
76226,fr,French
76216,ja,Japanese
52650,en,English
107564,hi,Hindi
369705,ca,Catalan
369705,es,Spanish
76217,fr,French
202865,it,Italian
52654,en,English
52654,it,Italian
369703,ca,Catalan
52653,en,English
107569,en,English
149196,cs,Czech
465012,ru,Russian
600509,en,English
293450,da,Danish
12790,de,German
12790,ru,Russian
12790,fr,French
411317,cs,Czech
411317,sk,Slovak
338374,ja,Japanese
293456,hu,Hungarian
293456,pt,Portuguese
293452,en,English
52657,en,English
631864,de,German
149232,en,English
537078,it,Italian
52659,ja,Japanese
12791,en,English
12793,en,English
31314,ja,Japanese
31314,zh,Mandarin
338376,ja,Japanese
338378,sv,Swedish
293458,fi,Finnish
107570,es,Spanish
411437,en,English
149234,en,English
149268,he,Hebrew
52666,pl,Polish
465026,en,English
338381,de,German
76234,en,English
799226,tl,Tagalog
935744,de,German
935744,pl,Polish
935744,ru,Russian
935744,sk,Slovak
202885,ja,Japanese
411405,en,English
411405,es,Spanish
12797,en,English
202883,hi,Hindi
12795,en,English
52668,tr,Turkish
52661,en,English
576951,fr,French
576951,wo,Wolof
338387,en,English
76246,ru,Russian
76246,sh,Serbo-Croatian
12798,it,Italian
52663,ko,Korean
107587,es,Spanish
12794,en,English
12794,fr,French
52669,da,Danish
411442,zh,Mandarin
107586,es,Spanish
555605,ak,Akan
