movie_id,genre_id,genre_name
23429,18,Drama
65726,18,Drama
65726,35,Comedy
1141104,99,Documentary
43814,35,Comedy
207760,18,Drama
23449,35,Comedy
129713,18,Drama
129713,28,Action
129713,35,Comedy
793569,18,Drama
92531,9648,Mystery
92531,80,Crime
207686,27,Horror
207686,18,Drama
207686,14,Fantasy
207751,35,Comedy
568165,18,Drama
269207,53,Thriller
269207,18,Drama
269207,9648,Mystery
129760,28,Action
129760,18,Drama
129760,10749,Romance
616818,10751,Family
616818,35,Comedy
65727,10752,War
65727,18,Drama
65727,28,Action
391913,18,Drama
207688,35,Comedy
23451,99,Documentary
469909,99,Documentary
852201,99,Documentary
7070,35,Comedy
65766,18,Drama
65766,10749,Romance
207766,18,Drama
207766,53,Thriller
285556,53,Thriller
92554,35,Comedy
286313,18,Drama
286313,35,Comedy
305932,35,Comedy
531459,18,Drama
531459,36,History
92484,53,Thriller
207769,27,Horror
207769,53,Thriller
731978,35,Comedy
731978,80,Crime
809891,18,Drama
809891,10770,TV Movie
65771,10749,Romance
65771,18,Drama
129796,28,Action
129796,80,Crime
547749,35,Comedy
469843,99,Documentary
43912,18,Drama
43912,10751,Family
269231,27,Horror
92562,27,Horror
92562,878,Science Fiction
129818,18,Drama
92493,80,Crime
92493,18,Drama
92493,36,History
7183,53,Thriller
7183,80,Crime
7183,9648,Mystery
354734,18,Drama
354734,10749,Romance
207703,80,Crime
207703,35,Comedy
207703,28,Action
207703,12,Adventure
23470,28,Action
23470,12,Adventure
23470,35,Comedy
23470,10751,Family
43913,53,Thriller
7090,18,Drama
207713,80,Crime
207713,28,Action
92591,35,Comedy
92591,80,Crime
92591,18,Drama
327935,10749,Romance
327935,35,Comedy
327935,18,Drama
129730,35,Comedy
129730,80,Crime
129730,18,Drama
7091,35,Comedy
7091,27,Horror
469916,53,Thriller
469916,27,Horror
7191,28,Action
7191,53,Thriller
7191,878,Science Fiction
65795,18,Drama
327883,18,Drama
43919,27,Horror
43919,35,Comedy
43919,53,Thriller
207722,10749,Romance
207722,18,Drama
469915,18,Drama
23476,18,Drama
23476,53,Thriller
568091,53,Thriller
43921,28,Action
92597,18,Drama
92597,28,Action
92507,18,Drama
92507,10749,Romance
616886,18,Drama
616886,10751,Family
616886,35,Comedy
65796,37,Western
207729,27,Horror
531489,53,Thriller
129828,18,Drama
129828,36,History
129828,27,Horror
531384,28,Action
531384,80,Crime
531384,9648,Mystery
65797,878,Science Fiction
23433,80,Crime
23433,18,Drama
65775,18,Drama
65775,35,Comedy
23479,10751,Family
23479,35,Comedy
354667,27,Horror
354667,9648,Mystery
354667,53,Thriller
469922,10751,Family
469922,35,Comedy
469922,10402,Music
391978,53,Thriller
391978,28,Action
391978,80,Crime
43922,18,Drama
269242,35,Comedy
207780,27,Horror
207780,53,Thriller
92603,18,Drama
129754,18,Drama
531492,18,Drama
531492,27,Horror
7182,27,Horror
7182,53,Thriller
616815,99,Documentary
616815,10402,Music
327942,99,Documentary
327942,18,Drama
43923,35,Comedy
43923,18,Drama
305983,18,Drama
305983,10749,Romance
92611,35,Comedy
92611,18,Drama
207733,53,Thriller
207733,27,Horror
391980,18,Drama
43925,18,Drama
43925,10751,Family
92529,9648,Mystery
92529,80,Crime
7211,35,Comedy
7211,10749,Romance
7211,18,Drama
7210,35,Comedy
7131,27,Horror
7131,12,Adventure
7131,28,Action
43928,53,Thriller
43928,18,Drama
534110,99,Documentary
534110,18,Drama
305996,18,Drama
327951,35,Comedy
285628,35,Comedy
65762,35,Comedy
65762,10749,Romance
129847,37,Western
354759,18,Drama
286306,80,Crime
286306,18,Drama
207868,10751,Family
207868,18,Drama
207868,12,Adventure
207871,10749,Romance
207871,36,History
207871,18,Drama
207871,10751,Family
7214,18,Drama
7214,36,History
43930,28,Action
43930,12,Adventure
43930,18,Drama
327909,10749,Romance
327909,35,Comedy
590096,18,Drama
531503,28,Action
531503,53,Thriller
207763,53,Thriller
207763,27,Horror
531428,18,Drama
531428,10749,Romance
531428,36,History
65831,35,Comedy
65831,18,Drama
547777,10751,Family
547777,18,Drama
65818,18,Drama
531438,10749,Romance
531438,35,Comedy
470031,18,Drama
285595,35,Comedy
285595,99,Documentary
285595,18,Drama
7216,27,Horror
354763,18,Drama
354763,36,History
129851,37,Western
285637,18,Drama
207883,18,Drama
207883,10749,Romance
43908,35,Comedy
43908,18,Drama
7215,12,Adventure
7215,14,Fantasy
7215,10751,Family
43936,99,Documentary
43936,36,History
43936,10752,War
23493,28,Action
23493,35,Comedy
207768,53,Thriller
207768,27,Horror
207768,80,Crime
616914,99,Documentary
7177,28,Action
7177,12,Adventure
7177,878,Science Fiction
7177,53,Thriller
391995,99,Documentary
470047,12,Adventure
470047,10751,Family
470047,35,Comedy
547747,18,Drama
7219,27,Horror
354771,35,Comedy
43910,18,Drama
43910,35,Comedy
43910,10749,Romance
43937,18,Drama
23495,99,Documentary
392001,99,Documentary
392001,10402,Music
129809,35,Comedy
531509,35,Comedy
590071,99,Documentary
207902,18,Drama
207902,10749,Romance
129821,80,Crime
129821,18,Drama
129821,9648,Mystery
392006,12,Adventure
392006,99,Documentary
23508,27,Horror
23508,53,Thriller
269332,27,Horror
269332,28,Action
269332,35,Comedy
285640,18,Drama
43939,10402,Music
43939,35,Comedy
43939,18,Drama
65839,18,Drama
65839,10749,Romance
547760,18,Drama
547760,53,Thriller
525702,27,Horror
525702,12,Adventure
269368,35,Comedy
269368,18,Drama
23509,35,Comedy
65793,18,Drama
65793,36,History
65841,28,Action
65841,18,Drama
65841,35,Comedy
392009,35,Comedy
65849,18,Drama
65849,35,Comedy
129823,80,Crime
129823,9648,Mystery
207773,12,Adventure
207773,27,Horror
207773,14,Fantasy
43920,18,Drama
92643,18,Drama
207909,18,Drama
207909,36,History
207909,10752,War
129826,18,Drama
531513,18,Drama
65847,18,Drama
65847,10749,Romance
92645,14,Fantasy
207774,27,Horror
43943,35,Comedy
43943,18,Drama
43943,10749,Romance
207906,10751,Family
207906,35,Comedy
23478,18,Drama
23478,35,Comedy
23478,10749,Romance
65851,35,Comedy
65851,99,Documentary
65851,28,Action
23483,28,Action
23483,80,Crime
23514,35,Comedy
23514,18,Drama
92647,80,Crime
92647,18,Drama
92647,28,Action
43940,99,Documentary
327989,18,Drama
207911,18,Drama
207911,36,History
654171,99,Documentary
469932,35,Comedy
23516,35,Comedy
23516,18,Drama
43944,18,Drama
43944,53,Thriller
43944,80,Crime
654130,10749,Romance
654130,35,Comedy
469945,35,Comedy
65852,28,Action
470069,10749,Romance
470069,10751,Family
23487,80,Crime
23487,53,Thriller
392026,35,Comedy
392026,18,Drama
269354,28,Action
269354,80,Crime
269354,35,Comedy
7227,28,Action
7227,12,Adventure
7227,18,Drama
7227,53,Thriller
92675,53,Thriller
92675,10770,TV Movie
23488,14,Fantasy
23488,18,Drama
23488,53,Thriller
92670,18,Drama
92670,36,History
7233,35,Comedy
7233,10751,Family
354760,35,Comedy
207917,10751,Family
207917,18,Drama
207917,12,Adventure
23520,28,Action
23520,53,Thriller
129850,28,Action
129850,9648,Mystery
43959,10751,Family
43959,18,Drama
43931,27,Horror
43931,9648,Mystery
129894,18,Drama
1437,28,Action
1437,35,Comedy
207932,9648,Mystery
207932,53,Thriller
207932,28,Action
269340,28,Action
269340,36,History
43949,10749,Romance
43949,18,Drama
92679,28,Action
92679,18,Drama
92679,80,Crime
568219,18,Drama
43950,53,Thriller
43950,27,Horror
43933,18,Drama
43933,53,Thriller
43933,878,Science Fiction
65868,18,Drama
207933,53,Thriller
207933,9648,Mystery
207933,27,Horror
328013,18,Drama
328013,10402,Music
23529,18,Drama
23529,10751,Family
129856,28,Action
129856,10749,Romance
129856,37,Western
65836,18,Drama
7237,28,Action
7237,14,Fantasy
92684,35,Comedy
92684,80,Crime
470044,80,Crime
470044,18,Drama
470077,35,Comedy
470078,18,Drama
470078,35,Comedy
43935,28,Action
43935,35,Comedy
43935,27,Horror
43935,9648,Mystery
43935,878,Science Fiction
43935,53,Thriller
65869,53,Thriller
65869,10749,Romance
531542,18,Drama
531542,10751,Family
327982,18,Drama
92694,18,Drama
92694,28,Action
92694,53,Thriller
92694,27,Horror
23531,35,Comedy
23531,10749,Romance
207936,10402,Music
207936,10749,Romance
207936,35,Comedy
207936,18,Drama
92635,27,Horror
92635,53,Thriller
269358,14,Fantasy
269358,27,Horror
269402,18,Drama
23535,878,Science Fiction
23535,28,Action
92637,99,Documentary
470107,36,History
470107,28,Action
470107,18,Drama
92642,18,Drama
92698,27,Horror
129935,28,Action
129935,53,Thriller
568253,18,Drama
43938,35,Comedy
43938,10749,Romance
43970,18,Drama
392010,18,Drama
65881,10752,War
65881,35,Comedy
65881,36,History
92706,27,Horror
269405,14,Fantasy
269405,10751,Family
470048,99,Documentary
92707,14,Fantasy
92707,27,Horror
92707,878,Science Fiction
23538,80,Crime
23538,18,Drama
23538,28,Action
392091,99,Documentary
354788,53,Thriller
43972,18,Drama
207975,35,Comedy
392011,99,Documentary
65880,18,Drama
7267,53,Thriller
7267,80,Crime
129871,18,Drama
354851,18,Drama
23512,18,Drama
273610,35,Comedy
470114,28,Action
470114,878,Science Fiction
470114,53,Thriller
470114,9648,Mystery
65883,18,Drama
65883,10749,Romance
129880,35,Comedy
285689,99,Documentary
285689,10402,Music
92712,35,Comedy
92712,28,Action
92712,12,Adventure
793657,10402,Music
793657,35,Comedy
43974,18,Drama
43974,10402,Music
590169,99,Documentary
23513,18,Drama
23513,10749,Romance
23513,35,Comedy
568262,99,Documentary
568262,10402,Music
43977,14,Fantasy
43977,36,History
43977,35,Comedy
23550,18,Drama
23550,10749,Romance
65885,18,Drama
354803,18,Drama
354803,35,Comedy
470055,18,Drama
7270,35,Comedy
7270,18,Drama
7270,80,Crime
7270,53,Thriller
43947,53,Thriller
43947,80,Crime
43947,27,Horror
354859,36,History
354859,10749,Romance
354859,18,Drama
392104,18,Drama
392104,53,Thriller
7274,18,Drama
65856,10749,Romance
392107,99,Documentary
285697,18,Drama
7229,35,Comedy
7229,80,Crime
616960,80,Crime
7276,18,Drama
879149,10402,Music
879149,35,Comedy
879149,18,Drama
470176,28,Action
470176,12,Adventure
470176,10749,Romance
208035,10770,TV Movie
208035,99,Documentary
23517,18,Drama
23517,53,Thriller
285700,18,Drama
65867,10749,Romance
43981,99,Documentary
43981,18,Drama
43981,35,Comedy
392044,9648,Mystery
392044,18,Drama
392044,80,Crime
392108,18,Drama
392108,53,Thriller
470183,35,Comedy
470183,18,Drama
354861,35,Comedy
7280,18,Drama
23565,35,Comedy
23565,18,Drama
306107,35,Comedy
392058,27,Horror
392058,35,Comedy
392058,53,Thriller
354864,80,Crime
354864,18,Drama
354864,53,Thriller
354864,9648,Mystery
354864,10749,Romance
7278,35,Comedy
7278,14,Fantasy
23530,27,Horror
43985,10402,Music
43985,18,Drama
43985,35,Comedy
306108,99,Documentary
65888,18,Drama
65888,10752,War
879122,18,Drama
879122,35,Comedy
732345,18,Drama
92722,28,Action
92722,18,Drama
92722,80,Crime
129922,18,Drama
392124,18,Drama
65897,35,Comedy
129933,18,Drama
65896,35,Comedy
92735,18,Drama
129966,35,Comedy
129966,18,Drama
328015,18,Drama
7288,35,Comedy
23532,35,Comedy
23532,27,Horror
23532,80,Crime
470205,18,Drama
470205,10751,Family
43987,35,Comedy
43987,28,Action
43987,80,Crime
43987,53,Thriller
43969,18,Drama
392140,35,Comedy
65871,27,Horror
23570,35,Comedy
23570,10749,Romance
65899,27,Horror
65899,9648,Mystery
65899,18,Drama
525716,35,Comedy
65898,18,Drama
269404,12,Adventure
269404,14,Fantasy
269404,10749,Romance
43989,35,Comedy
43989,18,Drama
92751,27,Horror
129937,18,Drama
285712,18,Drama
392163,99,Documentary
392163,10402,Music
392163,36,History
65872,18,Drama
470229,53,Thriller
470229,9648,Mystery
470229,18,Drama
470229,27,Horror
92766,27,Horror
92766,28,Action
92766,878,Science Fiction
92766,12,Adventure
92766,53,Thriller
129941,35,Comedy
129941,10749,Romance
129941,18,Drama
7292,27,Horror
7292,28,Action
392165,99,Documentary
547865,18,Drama
547865,10749,Romance
269409,18,Drama
269409,10752,War
43990,18,Drama
328039,18,Drama
328039,35,Comedy
328039,80,Crime
285684,10752,War
285684,35,Comedy
43997,35,Comedy
43997,10749,Romance
92769,27,Horror
92769,18,Drama
43973,18,Drama
92767,18,Drama
92767,35,Comedy
92711,18,Drama
208128,10749,Romance
208128,18,Drama
208114,35,Comedy
392096,18,Drama
7295,53,Thriller
7295,9648,Mystery
7295,18,Drama
23588,35,Comedy
43998,53,Thriller
7269,28,Action
7269,12,Adventure
7269,878,Science Fiction
130024,80,Crime
130024,35,Comedy
130024,10751,Family
285692,18,Drama
285692,53,Thriller
92778,99,Documentary
92778,27,Horror
208134,35,Comedy
470135,18,Drama
470135,35,Comedy
23592,10752,War
65918,35,Comedy
130027,28,Action
130027,12,Adventure
130027,37,Western
129953,18,Drama
328062,35,Comedy
328062,18,Drama
732299,18,Drama
732299,35,Comedy
732299,10749,Romance
392176,18,Drama
354923,18,Drama
269413,10752,War
269413,18,Drama
7290,35,Comedy
7290,878,Science Fiction
7290,28,Action
208153,18,Drama
43976,18,Drama
7298,80,Crime
7298,9648,Mystery
7298,53,Thriller
44008,53,Thriller
44008,28,Action
44008,27,Horror
616999,53,Thriller
65922,35,Comedy
65922,18,Drama
354924,27,Horror
354924,53,Thriller
285696,18,Drama
7299,28,Action
7299,878,Science Fiction
7299,53,Thriller
92782,27,Horror
92782,9648,Mystery
208028,18,Drama
470315,35,Comedy
43978,18,Drama
44012,18,Drama
92787,14,Fantasy
92787,35,Comedy
92787,27,Horror
328032,14,Fantasy
43980,18,Drama
43980,10752,War
208171,28,Action
208171,35,Comedy
7301,35,Comedy
7301,18,Drama
7301,10749,Romance
65927,18,Drama
65927,10749,Romance
65889,35,Comedy
65889,10749,Romance
65889,18,Drama
285743,27,Horror
285743,10402,Music
285709,18,Drama
392220,99,Documentary
43983,10752,War
43983,18,Drama
43983,80,Crime
590219,99,Documentary
23601,18,Drama
23601,10749,Romance
44018,18,Drama
470184,99,Documentary
65895,35,Comedy
354945,18,Drama
285711,36,History
392222,27,Horror
7281,35,Comedy
7281,80,Crime
65935,18,Drama
7303,35,Comedy
7303,18,Drama
7303,10749,Romance
92780,18,Drama
92780,37,Western
617019,35,Comedy
392127,18,Drama
654386,18,Drama
654386,53,Thriller
92802,35,Comedy
470163,18,Drama
92810,53,Thriller
92810,18,Drama
92810,27,Horror
23603,35,Comedy
23603,10749,Romance
23568,35,Comedy
208182,18,Drama
208182,27,Horror
129955,18,Drama
7304,28,Action
7304,80,Crime
7304,18,Drama
7304,53,Thriller
7289,18,Drama
44027,80,Crime
44027,18,Drama
44027,53,Thriller
617102,99,Documentary
130099,99,Documentary
43988,28,Action
43988,9648,Mystery
43988,53,Thriller
392142,35,Comedy
392142,10752,War
392142,12,Adventure
470333,10402,Music
470333,18,Drama
470333,35,Comedy
470333,10751,Family
208064,10770,TV Movie
208064,99,Documentary
7305,12,Adventure
7305,18,Drama
7305,36,History
7291,80,Crime
7291,18,Drama
7291,53,Thriller
285747,35,Comedy
208200,18,Drama
130055,18,Drama
130055,35,Comedy
328044,99,Documentary
470211,35,Comedy
470211,10749,Romance
269448,99,Documentary
130023,9648,Mystery
130023,35,Comedy
130023,18,Drama
130023,14,Fantasy
328088,18,Drama
328088,12,Adventure
92834,35,Comedy
92834,18,Drama
44032,28,Action
44032,18,Drama
7325,99,Documentary
7294,18,Drama
7294,35,Comedy
7294,10749,Romance
65944,53,Thriller
65944,18,Drama
65944,10770,TV Movie
23587,80,Crime
23587,28,Action
23587,27,Horror
65924,18,Drama
65924,12,Adventure
65924,36,History
208211,18,Drama
208211,14,Fantasy
65900,18,Drama
65900,35,Comedy
65900,10749,Romance
392255,35,Comedy
44003,18,Drama
44003,10749,Romance
44036,35,Comedy
130105,18,Drama
470360,18,Drama
65916,35,Comedy
65916,10749,Romance
65946,28,Action
65946,35,Comedy
7296,35,Comedy
392252,99,Documentary
44038,99,Documentary
994572,10749,Romance
44004,28,Action
44004,35,Comedy
44004,18,Drama
328087,99,Documentary
7297,35,Comedy
7297,18,Drama
7297,10402,Music
354979,18,Drama
354979,80,Crime
354979,53,Thriller
285738,18,Drama
65958,18,Drama
65958,36,History
7326,35,Comedy
7326,18,Drama
7326,10749,Romance
130124,10749,Romance
130124,12,Adventure
44007,35,Comedy
44007,18,Drama
269478,18,Drama
392180,99,Documentary
23614,14,Fantasy
23614,35,Comedy
23614,10749,Romance
285755,18,Drama
23596,18,Drama
65957,53,Thriller
130038,80,Crime
130038,9648,Mystery
617134,10749,Romance
617134,18,Drama
617134,35,Comedy
208258,35,Comedy
470413,9648,Mystery
470413,80,Crime
470413,18,Drama
23615,28,Action
23615,18,Drama
23615,10749,Romance
23615,10770,TV Movie
23598,18,Drama
130119,35,Comedy
130119,18,Drama
470401,99,Documentary
470401,80,Crime
7300,10749,Romance
7300,35,Comedy
44050,18,Drama
44050,36,History
44050,10749,Romance
92853,18,Drama
92853,53,Thriller
392207,53,Thriller
44048,28,Action
44048,53,Thriller
65925,18,Drama
65959,35,Comedy
44014,27,Horror
44014,53,Thriller
568337,35,Comedy
568337,10402,Music
7343,18,Drama
92799,18,Drama
44049,18,Drama
65975,35,Comedy
65975,18,Drama
392289,35,Comedy
392289,12,Adventure
65967,35,Comedy
65967,18,Drama
7347,18,Drama
7347,28,Action
7347,80,Crime
208179,18,Drama
7344,35,Comedy
7344,10749,Romance
23619,35,Comedy
23619,18,Drama
44021,35,Comedy
44021,18,Drama
285759,10749,Romance
285759,35,Comedy
65976,35,Comedy
65976,18,Drama
23604,35,Comedy
23604,18,Drama
65974,35,Comedy
44053,99,Documentary
65943,18,Drama
306197,35,Comedy
306197,18,Drama
23618,35,Comedy
23618,99,Documentary
44009,18,Drama
44009,35,Comedy
355020,99,Documentary
92936,35,Comedy
44028,35,Comedy
44028,27,Horror
44028,10402,Music
208305,18,Drama
470432,18,Drama
654387,18,Drama
654387,36,History
392313,53,Thriller
392313,12,Adventure
392313,18,Drama
44054,80,Crime
44054,18,Drama
7351,18,Drama
568342,18,Drama
208198,18,Drama
355097,10749,Romance
355097,35,Comedy
355097,18,Drama
65979,18,Drama
65979,10749,Romance
531593,28,Action
531593,12,Adventure
531593,53,Thriller
23629,28,Action
23629,14,Fantasy
23629,53,Thriller
23599,28,Action
23599,80,Crime
269494,80,Crime
269494,53,Thriller
269494,9648,Mystery
392317,99,Documentary
23606,18,Drama
23606,10749,Romance
23606,35,Comedy
470452,35,Comedy
470472,35,Comedy
470472,10749,Romance
23608,53,Thriller
23608,10770,TV Movie
7353,18,Drama
269507,99,Documentary
269495,18,Drama
269495,35,Comedy
208202,35,Comedy
208202,53,Thriller
23609,28,Action
23609,35,Comedy
23609,18,Drama
23637,35,Comedy
44061,18,Drama
44061,10749,Romance
392318,18,Drama
285752,18,Drama
285752,10749,Romance
66005,18,Drama
23638,99,Documentary
44040,27,Horror
44040,9648,Mystery
44040,53,Thriller
130190,35,Comedy
65953,18,Drama
470477,99,Documentary
470477,80,Crime
617249,18,Drama
92841,878,Science Fiction
92841,35,Comedy
92841,10770,TV Movie
470485,99,Documentary
44063,18,Drama
44063,99,Documentary
392262,18,Drama
531655,18,Drama
285784,35,Comedy
285784,18,Drama
568332,10402,Music
269512,18,Drama
7340,27,Horror
7340,53,Thriller
208345,99,Documentary
208345,36,History
92973,18,Drama
92973,35,Comedy
66006,28,Action
793804,35,Comedy
23610,18,Drama
44047,18,Drama
392344,10749,Romance
392344,18,Drama
392344,28,Action
23654,35,Comedy
23654,80,Crime
7341,27,Horror
7341,53,Thriller
7341,878,Science Fiction
208355,35,Comedy
392346,10749,Romance
392346,35,Comedy
392346,18,Drama
355008,35,Comedy
208359,12,Adventure
208359,10751,Family
208359,37,Western
208359,18,Drama
392269,99,Documentary
44067,53,Thriller
44067,28,Action
44067,18,Drama
44067,12,Adventure
23655,18,Drama
23655,10402,Music
23655,10749,Romance
66008,28,Action
92869,35,Comedy
92869,80,Crime
392271,10752,War
392271,36,History
392271,18,Drama
392271,10749,Romance
531668,99,Documentary
92982,35,Comedy
44070,18,Drama
7345,18,Drama
470415,99,Documentary
617264,53,Thriller
617264,10770,TV Movie
654495,28,Action
66010,35,Comedy
66010,18,Drama
92986,35,Comedy
92986,18,Drama
92986,10402,Music
208277,18,Drama
208277,35,Comedy
208363,12,Adventure
208363,10751,Family
208363,14,Fantasy
269525,18,Drama
269525,10749,Romance
355065,36,History
355065,18,Drama
355065,9648,Mystery
130184,35,Comedy
130184,14,Fantasy
208284,27,Horror
208284,53,Thriller
44076,18,Drama
130233,35,Comedy
44072,18,Drama
7350,18,Drama
7350,35,Comedy
66013,28,Action
617275,36,History
617275,18,Drama
23626,35,Comedy
23626,99,Documentary
65977,18,Drama
130255,99,Documentary
44077,18,Drama
285783,36,History
285783,18,Drama
130264,36,History
130264,18,Drama
130150,18,Drama
130150,10749,Romance
130150,53,Thriller
208366,10751,Family
208366,18,Drama
92921,35,Comedy
92921,10749,Romance
208367,10751,Family
392303,18,Drama
130268,35,Comedy
130268,18,Drama
130165,27,Horror
130165,53,Thriller
130165,35,Comedy
92989,18,Drama
208371,18,Drama
269576,10749,Romance
269576,35,Comedy
269576,18,Drama
23631,28,Action
23631,35,Comedy
23631,53,Thriller
269577,35,Comedy
44056,28,Action
44056,18,Drama
44056,36,History
23685,12,Adventure
23685,14,Fantasy
23685,16,Animation
23685,35,Comedy
23685,878,Science Fiction
23688,27,Horror
23688,80,Crime
92990,18,Drama
92990,10402,Music
92990,36,History
65981,18,Drama
66016,10749,Romance
66016,18,Drama
66016,36,History
208373,18,Drama
355080,36,History
130269,99,Documentary
285777,18,Drama
285777,28,Action
208399,18,Drama
208399,80,Crime
1056010,18,Drama
269584,35,Comedy
269584,10749,Romance
65989,27,Horror
65989,28,Action
65989,53,Thriller
44086,18,Drama
44086,10749,Romance
285840,35,Comedy
285840,27,Horror
285840,9648,Mystery
66027,18,Drama
66027,10749,Romance
208309,18,Drama
66034,28,Action
66034,35,Comedy
66034,80,Crime
44055,28,Action
44055,53,Thriller
130270,99,Documentary
470546,99,Documentary
65997,35,Comedy
65997,27,Horror
285838,35,Comedy
285838,27,Horror
93011,35,Comedy
355103,99,Documentary
44091,12,Adventure
130276,99,Documentary
44059,35,Comedy
44059,18,Drama
44059,10749,Romance
328175,80,Crime
328175,18,Drama
285842,18,Drama
66004,18,Drama
66004,35,Comedy
470524,18,Drama
470524,35,Comedy
355104,35,Comedy
93002,10749,Romance
93002,18,Drama
208436,14,Fantasy
208436,10751,Family
7364,28,Action
7364,12,Adventure
7364,35,Comedy
7364,18,Drama
7364,9648,Mystery
44102,99,Documentary
130273,18,Drama
355111,16,Animation
355111,10402,Music
355111,10751,Family
7446,28,Action
7446,35,Comedy
7446,12,Adventure
7446,10752,War
44092,28,Action
44092,12,Adventure
547930,35,Comedy
617296,35,Comedy
617296,18,Drama
44103,18,Drama
44103,36,History
355158,80,Crime
355158,53,Thriller
392417,99,Documentary
130286,80,Crime
66007,35,Comedy
93012,18,Drama
93012,10749,Romance
269588,9648,Mystery
269588,27,Horror
208414,18,Drama
44069,18,Drama
44105,18,Drama
208362,12,Adventure
208362,35,Comedy
208429,9648,Mystery
208429,53,Thriller
208429,878,Science Fiction
285803,28,Action
23705,28,Action
23705,53,Thriller
285844,35,Comedy
285844,18,Drama
7392,28,Action
7392,27,Horror
7392,10752,War
7392,53,Thriller
66047,12,Adventure
66047,878,Science Fiction
66047,10751,Family
208487,18,Drama
208487,10749,Romance
392426,28,Action
392426,18,Drama
392426,10752,War
328155,35,Comedy
23668,80,Crime
23668,18,Drama
23668,28,Action
66050,18,Drama
66050,53,Thriller
208447,18,Drama
93030,35,Comedy
93030,27,Horror
93030,37,Western
269561,10751,Family
269561,36,History
269561,18,Drama
23704,18,Drama
285824,35,Comedy
306255,35,Comedy
93016,878,Science Fiction
355130,99,Documentary
355185,28,Action
355185,80,Crime
130293,53,Thriller
269572,35,Comedy
208451,18,Drama
285856,80,Crime
285856,37,Western
285827,18,Drama
93018,28,Action
93018,12,Adventure
93018,27,Horror
355187,18,Drama
355187,99,Documentary
44081,18,Drama
208478,18,Drama
66015,28,Action
66015,14,Fantasy
392452,10751,Family
392452,18,Drama
44109,10749,Romance
44109,35,Comedy
44109,18,Drama
44109,12,Adventure
44085,18,Drama
470640,99,Documentary
470640,10402,Music
470641,18,Drama
617277,18,Drama
617277,36,History
285848,18,Drama
285848,10749,Romance
23715,28,Action
23715,53,Thriller
285836,99,Documentary
66062,18,Drama
92988,53,Thriller
92988,18,Drama
470643,18,Drama
208495,80,Crime
531723,18,Drama
531723,10749,Romance
285860,35,Comedy
7454,27,Horror
7454,9648,Mystery
7454,18,Drama
66068,18,Drama
66068,10749,Romance
7442,18,Drama
7442,80,Crime
7442,53,Thriller
285858,80,Crime
285858,18,Drama
285858,36,History
285841,18,Drama
285841,9648,Mystery
328216,27,Horror
328216,53,Thriller
328216,80,Crime
44113,18,Drama
44113,53,Thriller
328180,35,Comedy
355208,99,Documentary
7456,878,Science Fiction
7456,53,Thriller
7456,18,Drama
66075,35,Comedy
44114,10749,Romance
44114,18,Drama
392469,18,Drama
392469,36,History
392469,99,Documentary
793876,99,Documentary
93064,35,Comedy
66044,18,Drama
66044,10749,Romance
66044,80,Crime
617357,878,Science Fiction
617357,10751,Family
392459,18,Drama
130281,18,Drama
470649,99,Documentary
568401,35,Comedy
568401,18,Drama
7445,18,Drama
7445,53,Thriller
7445,10752,War
470671,99,Documentary
470671,36,History
617299,18,Drama
285861,18,Drama
44119,53,Thriller
44119,80,Crime
44119,18,Drama
23703,10751,Family
23703,35,Comedy
23703,18,Drama
66076,12,Adventure
66076,10751,Family
66076,18,Drama
66076,10770,TV Movie
66077,18,Drama
66077,10749,Romance
44096,18,Drama
7460,18,Drama
44104,18,Drama
392476,12,Adventure
66055,28,Action
66055,37,Western
617363,18,Drama
208529,35,Comedy
208529,10749,Romance
7461,18,Drama
7461,28,Action
7461,53,Thriller
7461,80,Crime
44107,35,Comedy
44107,18,Drama
44107,10749,Romance
23720,35,Comedy
66082,36,History
66082,18,Drama
328203,35,Comedy
93077,53,Thriller
392497,18,Drama
392440,99,Documentary
392440,10402,Music
269607,18,Drama
66084,35,Comedy
531736,35,Comedy
531736,10749,Romance
44125,10749,Romance
44125,18,Drama
66085,10749,Romance
66085,18,Drama
531735,35,Comedy
590370,35,Comedy
590370,18,Drama
23706,35,Comedy
93092,18,Drama
93084,80,Crime
93084,18,Drama
93084,27,Horror
470675,99,Documentary
66091,18,Drama
66091,10749,Romance
66060,18,Drama
355164,99,Documentary
531753,18,Drama
531753,28,Action
7451,28,Action
7451,12,Adventure
7451,53,Thriller
7451,80,Crime
130370,10751,Family
44129,18,Drama
392546,18,Drama
392546,10751,Family
66061,80,Crime
66061,18,Drama
568413,99,Documentary
23729,80,Crime
23729,99,Documentary
23729,28,Action
130303,18,Drama
306273,10751,Family
269611,18,Drama
269611,36,History
470638,18,Drama
470638,10749,Romance
7452,80,Crime
7452,18,Drama
208544,10402,Music
285851,18,Drama
23730,27,Horror
23730,878,Science Fiction
44128,80,Crime
44128,18,Drama
44128,53,Thriller
208592,18,Drama
7453,12,Adventure
7453,35,Comedy
7453,878,Science Fiction
93098,18,Drama
23736,28,Action
23736,35,Comedy
23736,53,Thriller
568400,99,Documentary
208542,53,Thriller
208542,12,Adventure
208542,10749,Romance
66063,35,Comedy
392554,35,Comedy
392554,18,Drama
66092,18,Drama
810169,18,Drama
66097,35,Comedy
355196,14,Fantasy
355196,18,Drama
7485,18,Drama
7485,28,Action
7485,53,Thriller
66098,18,Drama
