,international,worldwide,domestic,error
tt2980794,329647.0,858783.0,529136.0,
tt1315350,26650.0,38012.0,11362.0,
tt9114656,0.0,0.0,0.0,
tt4011010,0.0,0.0,0.0,
tt0160429,0.0,11993021.0,11993021.0,
tt3196692,0.0,0.0,0.0,
tt1289403,23148937.0,23148937.0,0.0,
tt0268211,0.0,0.0,0.0,
tt0073714,0.0,0.0,0.0,
tt0080014,0.0,0.0,0.0,
tt2024519,5866445.0,6041503.0,175058.0,
tt3095238,0.0,0.0,0.0,
tt0127045,0.0,0.0,0.0,
tt0472118,0.0,0.0,0.0,
tt0115886,0.0,838368.0,838368.0,
tt0076704,0.0,0.0,0.0,
tt0284295,45978.0,45978.0,0.0,
tt0159103,0.0,0.0,0.0,
tt0337879,1175155.0,1223155.0,48000.0,
tt4517118,0.0,0.0,0.0,
tt6449592,7665780.0,7665780.0,0.0,
tt1017428,80851.0,80851.0,0.0,
tt4702826,0.0,0.0,0.0,
tt1142798,0.0,37105289.0,37105289.0,
tt0130246,0.0,0.0,0.0,
tt7077928,463380.0,463380.0,0.0,
tt6108178,4504398.0,8003180.0,3498782.0,
tt0396096,0.0,0.0,0.0,
tt0490603,0.0,0.0,0.0,
tt3499424,0.0,0.0,0.0,
tt1091992,6003708.0,6006729.0,3021.0,
tt1173745,628019.0,886407.0,258388.0,
tt1486843,0.0,3078.0,3078.0,
tt6034966,0.0,0.0,0.0,
tt1680096,820140.0,820140.0,0.0,
tt0451279,411125510.0,823970682.0,412845172.0,
tt0389360,0.0,0.0,0.0,
tt1592873,10578643.0,10578643.0,0.0,
tt0220343,0.0,0.0,0.0,
tt0099978,0.0,0.0,0.0,
tt6018306,907469.0,1872950.0,965481.0,
tt3598222,0.0,0.0,0.0,
tt3635788,0.0,0.0,0.0,
tt0083933,0.0,0.0,0.0,
tt0418084,0.0,0.0,0.0,
tt1535472,1361570.0,1361570.0,0.0,
tt0245276,55926.0,55926.0,0.0,
tt0091897,0.0,0.0,0.0,
tt4336186,739.0,739.0,0.0,
tt0189142,1283.0,249011.0,247728.0,
tt4198034,0.0,0.0,0.0,
tt0118018,0.0,0.0,0.0,
tt0433400,18404572.0,51024243.0,32619671.0,
tt2334733,614297.0,658532.0,44235.0,
tt0254521,0.0,0.0,0.0,
tt5868150,0.0,0.0,0.0,
tt0385543,0.0,0.0,0.0,
tt0291131,52047.0,52047.0,0.0,
tt1334602,0.0,0.0,0.0,
tt0096203,0.0,9129999.0,9129999.0,
tt0112316,0.0,0.0,0.0,
tt0329094,2410.0,6151.0,3741.0,
tt5451690,0.0,237708.0,237708.0,
tt0262942,0.0,0.0,0.0,
tt0086876,0.0,95000.0,95000.0,
tt0387892,1792251.0,1818293.0,26042.0,
tt0214388,132555.0,132555.0,0.0,
tt2529256,0.0,0.0,0.0,
tt1754806,0.0,0.0,0.0,
tt4074928,125680.0,125680.0,0.0,
tt0470671,0.0,0.0,0.0,
tt0100930,0.0,2343.0,2343.0,
tt0080469,0.0,2471.0,2471.0,
tt2033952,59495.0,59495.0,0.0,
tt0385307,52915563.0,101393569.0,48478006.0,
tt0087246,0.0,0.0,0.0,
tt0421983,0.0,0.0,0.0,
tt0102831,0.0,0.0,0.0,
tt0093629,0.0,44793222.0,44793222.0,
tt0079128,0.0,0.0,0.0,
tt6662736,273443.0,533579.0,260136.0,
tt0067570,0.0,0.0,0.0,
tt0430308,15578609.0,46563961.0,30985352.0,
tt0119272,0.0,0.0,0.0,
tt0089467,0.0,0.0,0.0,
tt1912981,0.0,0.0,0.0,
tt0240885,0.0,6123.0,6123.0,
tt3129564,3976362.0,4207242.0,230880.0,
tt0349995,3535969.0,3535969.0,0.0,
tt1473397,0.0,8564.0,8564.0,
tt3567200,0.0,11428.0,11428.0,
tt6135348,7579180.0,7704369.0,125189.0,
tt0110365,0.0,1095885.0,1095885.0,
tt0784972,134130.0,1035056.0,900926.0,
tt0073597,0.0,0.0,0.0,
tt4122254,36187594.0,36187594.0,0.0,
tt0775080,14039.0,14039.0,0.0,
tt0787475,415322.0,14354608.0,13938332.0,
tt3576728,3339859.0,3830832.0,490973.0,
tt1151339,0.0,0.0,0.0,
tt0105691,0.0,221295.0,221295.0,
tt3114132,210107.0,222530.0,12423.0,
tt0441796,4212215.0,27298695.0,23086480.0,
tt0466342,37200608.0,85749034.0,48548426.0,
tt0081576,0.0,0.0,0.0,
tt3311588,0.0,0.0,0.0,
tt0096280,0.0,0.0,0.0,
tt3457734,0.0,0.0,0.0,
tt1415290,150100.0,150100.0,0.0,
tt2433040,0.0,1236094.0,1236094.0,
tt1153099,215707.0,215707.0,0.0,
tt1777544,0.0,0.0,0.0,
tt0101376,0.0,0.0,0.0,
tt0082342,0.0,0.0,0.0,
tt1103192,5777441.0,5777441.0,0.0,
tt1132620,94319030.0,104414200.0,10095170.0,
tt1731141,63806833.0,125544024.0,61737191.0,
tt1204953,0.0,0.0,0.0,
tt4835086,502856.0,548126.0,45270.0,
tt4079902,0.0,9263.0,9263.0,
tt5278930,277761.0,277761.0,0.0,
tt0067417,0.0,0.0,0.0,
tt0109699,0.0,0.0,0.0,
tt1277936,0.0,52476.0,52476.0,
tt5242548,25915.0,25915.0,0.0,
tt5666160,3444421.0,3444421.0,0.0,
tt0075939,0.0,0.0,0.0,
tt0100840,0.0,0.0,0.0,
tt0074281,0.0,0.0,0.0,
tt8399690,255787.0,360593.0,104806.0,
tt0948535,12089082.0,12940622.0,851540.0,
tt0485411,320720.0,320720.0,0.0,
tt1703911,786.0,786.0,0.0,
tt5278914,0.0,41562.0,41562.0,
tt0097228,0.0,0.0,0.0,
tt1105733,10529300.0,11019454.0,490154.0,
tt1756476,0.0,0.0,0.0,
tt0090559,0.0,83857.0,83857.0,
tt0078288,0.0,0.0,0.0,
tt2656588,0.0,14591.0,14591.0,
tt0078210,0.0,0.0,0.0,
tt3254656,0.0,0.0,0.0,
tt2553424,0.0,0.0,0.0,
tt0271538,0.0,0.0,0.0,
tt1442543,4319940.0,4319940.0,0.0,
tt0116231,0.0,0.0,0.0,
tt6155960,0.0,0.0,0.0,
tt0829424,0.0,0.0,0.0,
tt10750608,4105.0,4105.0,0.0,
tt5219972,0.0,10452.0,10452.0,
tt1560957,0.0,433588.0,433588.0,
tt0073796,0.0,0.0,0.0,
tt0482374,325630.0,325630.0,0.0,
tt0075172,0.0,0.0,0.0,
tt1151384,0.0,11295.0,11295.0,
tt5598160,423747.0,423747.0,0.0,
tt0499554,1679101.0,22021262.0,20342161.0,
tt0086977,0.0,0.0,0.0,
tt3504048,241347.0,241347.0,0.0,
tt0384286,22538734.0,32586408.0,10047674.0,
tt0072124,0.0,0.0,0.0,
tt0073668,0.0,0.0,0.0,
tt0110065,0.0,0.0,0.0,
tt0790663,905457.0,1237457.0,332000.0,
tt0433442,4244344.0,11994195.0,7749851.0,
tt0072125,0.0,0.0,0.0,
tt0080412,0.0,0.0,0.0,
tt1706414,5380142.0,5380142.0,0.0,
tt4370922,0.0,0.0,0.0,
tt0279065,765371.0,1213913.0,448542.0,
tt2258345,18936431.0,22706304.0,3769873.0,
tt0094871,0.0,216373.0,216373.0,
tt0225528,0.0,0.0,0.0,
tt0326664,736189.0,791154.0,54965.0,
tt0070642,0.0,0.0,0.0,
tt1099226,312976.0,312976.0,0.0,
tt0462160,0.0,0.0,0.0,
tt1262141,1237565.0,1237565.0,0.0,
tt1714886,276952.0,286702.0,9750.0,
tt1649419,179067330.0,198087212.0,19019882.0,
tt2547210,145828.0,145828.0,0.0,
tt5329376,0.0,0.0,0.0,
tt2289538,5188381.0,5505705.0,317324.0,
tt4163138,11147.0,11147.0,0.0,
tt0196068,0.0,0.0,0.0,
tt0120697,0.0,2838.0,2838.0,
tt1285174,53966.0,53966.0,0.0,
tt3393164,0.0,0.0,0.0,
tt0095989,0.0,0.0,0.0,
tt0079864,0.0,0.0,0.0,
tt0087589,0.0,17513452.0,17513452.0,
tt0337659,0.0,0.0,0.0,
tt0079320,0.0,0.0,0.0,
tt0428672,0.0,3025.0,3025.0,
tt0105162,0.0,0.0,0.0,
tt0074086,0.0,0.0,0.0,
tt0827709,0.0,0.0,0.0,
tt0113188,0.0,6029091.0,6029091.0,
tt0105851,0.0,0.0,0.0,
tt1613028,4593914.0,4593914.0,0.0,
tt0236027,2760077.0,2760077.0,0.0,
tt0089603,132449.0,569996.0,437547.0,
tt0162766,0.0,0.0,0.0,
tt2565752,1364339.0,1364339.0,0.0,
tt0168496,0.0,0.0,0.0,
tt0076832,0.0,0.0,0.0,
tt0103143,0.0,256521.0,256521.0,
tt4668834,2889160.0,2889160.0,0.0,
tt1701215,0.0,0.0,0.0,
tt10101846,0.0,0.0,0.0,
tt0292066,3731639.0,3847964.0,116325.0,
tt2717558,308270.0,472890.0,164620.0,
tt0067464,0.0,0.0,0.0,
tt0102136,0.0,0.0,0.0,
tt0100530,0.0,22997992.0,22997992.0,
tt0073042,0.0,0.0,0.0,
tt0100114,11924540.0,57968936.0,46044396.0,
tt6857276,18019651.0,18019651.0,0.0,
tt0177152,0.0,0.0,0.0,
tt0099615,0.0,21460601.0,21460601.0,
tt1885281,580487.0,706471.0,0.0,
tt0390418,0.0,31211.0,31211.0,
tt0093633,0.0,2640.0,2640.0,
tt0107165,0.0,0.0,0.0,
tt1730768,8581175.0,26152835.0,17571660.0,
tt0093267,0.0,138651.0,138608.0,
tt11832346,0.0,0.0,0.0,
tt0082523,0.0,0.0,0.0,
tt1584131,16699382.0,16863629.0,164247.0,
tt1001508,84912505.0,178866158.0,93953653.0,
tt3503840,0.0,0.0,0.0,
tt1018785,262453.0,44352417.0,44089964.0,
tt1164985,0.0,0.0,0.0,
tt7530986,4139139.0,4139139.0,0.0,
tt0480919,0.0,0.0,0.0,
tt0111573,0.0,0.0,0.0,
tt1620935,1614773.0,6698679.0,5083906.0,
tt0978759,2946188.0,5457664.0,2511476.0,
tt0123376,0.0,0.0,0.0,
tt0120448,0.0,0.0,0.0,
tt0070222,0.0,0.0,0.0,
tt0326773,0.0,0.0,0.0,
tt0139567,0.0,0.0,0.0,
tt2861830,0.0,0.0,0.0,
tt8254556,4179737.0,4179737.0,0.0,
tt0271017,0.0,0.0,0.0,
tt3464018,0.0,925576.0,925576.0,
tt0089869,427.0,2123562.0,2123135.0,
tt0377470,6889.0,6889.0,0.0,
tt10603466,2130.0,2130.0,0.0,
tt4399658,17173.0,17173.0,0.0,
tt0103959,0.0,0.0,0.0,
tt0310313,18387.0,18387.0,0.0,
tt0073260,0.0,0.0,0.0,
tt0071566,0.0,0.0,0.0,
tt1027862,1345530.0,17635397.0,16289867.0,
tt0383353,0.0,0.0,0.0,
tt0338467,0.0,0.0,0.0,
tt1747958,2523963.0,2566435.0,42472.0,
tt0849464,0.0,0.0,0.0,
tt0204315,0.0,0.0,0.0,
tt0338095,2610892.0,6291958.0,3681066.0,
tt1825784,0.0,4175.0,4175.0,
tt0165859,0.0,3736868.0,3736868.0,
tt0117802,0.0,4555020.0,4555020.0,
tt0296210,26135.0,26135.0,0.0,
tt0415679,130051.0,130051.0,0.0,
tt0105411,1456.0,143010.0,141554.0,
tt2287699,372944.0,372944.0,0.0,
tt0186731,0.0,0.0,0.0,
tt0085608,0.0,6666725.0,6666725.0,
tt4327752,13109.0,13109.0,0.0,
tt0128442,0.0,22912409.0,22912409.0,
tt0075169,0.0,0.0,0.0,
tt0115478,0.0,0.0,0.0,
tt1135095,367586.0,367586.0,0.0,
tt0161010,0.0,0.0,0.0,
tt5482596,0.0,0.0,0.0,
tt5052474,25765508.0,75837743.0,50072235.0,
tt3277468,0.0,0.0,0.0,
tt1159961,4177.0,84918.0,80741.0,
tt2083379,0.0,5750.0,5750.0,
tt0097659,0.0,14697005.0,14697005.0,
tt1633298,0.0,0.0,0.0,
tt0071754,0.0,0.0,0.0,
tt0107146,0.0,602329.0,602329.0,
tt0089565,0.0,0.0,0.0,
tt0068294,0.0,0.0,0.0,
tt3962848,370.0,36380.0,36010.0,
tt0241223,1271598.0,1360012.0,88414.0,
tt3702088,0.0,123773.0,123773.0,
tt1424746,105933.0,105933.0,0.0,
tt0085182,0.0,0.0,0.0,
tt1702425,2537469.0,8446952.0,5909483.0,
tt1674772,1759900.0,1759900.0,0.0,
tt1646922,0.0,0.0,0.0,
tt0219333,1350.0,1350.0,0.0,
tt0123987,0.0,29967750.0,29967750.0,
tt1294136,53637.0,55618.0,1981.0,
tt0330691,3368452.0,3368452.0,0.0,
tt0293357,0.0,0.0,0.0,
tt0212890,0.0,0.0,0.0,
tt0220627,0.0,254832.0,254380.0,
tt0075662,0.0,0.0,0.0,
tt1996211,0.0,0.0,0.0,
tt0073218,0.0,0.0,0.0,
tt0443527,0.0,321875.0,321875.0,
tt0084060,0.0,5124391.0,5124391.0,
tt0086505,0.0,0.0,0.0,
tt0074799,0.0,0.0,0.0,
tt1490785,121175.0,1767963.0,1646788.0,
tt0296236,0.0,0.0,0.0,
tt0095977,0.0,295000.0,295000.0,
tt6628322,16923671.0,16923671.0,0.0,
tt0150661,0.0,0.0,0.0,
tt0184907,2444624.0,62464731.0,60020107.0,
tt1525835,40568961.0,40568961.0,0.0,
tt1477834,816924079.0,1152028393.0,335104314.0,
tt0117718,0.0,12658486.0,12658486.0,
tt0093728,0.0,0.0,0.0,
tt0085356,0.0,0.0,0.0,
tt2229499,14961651.0,39439355.0,24477704.0,
tt3402880,0.0,0.0,0.0,
tt0462335,3942602.0,4289074.0,346472.0,
tt0067893,0.0,0.0,0.0,
tt2349126,4761155.0,4761155.0,0.0,
tt0081793,0.0,0.0,0.0,
tt0251806,22667193.0,22667193.0,0.0,
tt0095878,0.0,0.0,0.0,
tt0067323,0.0,0.0,0.0,
tt0991347,3959804.0,3959804.0,0.0,
tt0097388,0.0,14343976.0,14343976.0,
tt0112939,0.0,0.0,0.0,
tt1229381,3373554.0,3470487.0,96933.0,
tt5073756,0.0,0.0,0.0,
tt0117929,0.0,0.0,0.0,
tt0095179,0.0,19170001.0,19170001.0,
tt0116767,0.0,0.0,0.0,
tt0117894,0.0,15315484.0,15315484.0,
tt0076915,0.0,0.0,0.0,
tt0090203,0.0,7491903.0,7491903.0,
tt0079875,0.0,19595168.0,19595168.0,
tt2023454,0.0,0.0,0.0,
tt0107254,0.0,15935068.0,15935068.0,
tt4819560,31129465.0,31222161.0,92696.0,
tt0122393,0.0,0.0,0.0,
tt0095354,0.0,0.0,0.0,
tt3413690,0.0,0.0,0.0,
tt0070181,0.0,0.0,0.0,
tt0385705,1228003.0,1228003.0,0.0,
tt1300590,0.0,0.0,0.0,
tt1555149,63518731.0,63618850.0,100119.0,
tt1626146,5213283.0,6337728.0,1124445.0,
tt0094918,0.0,0.0,0.0,
tt2265453,0.0,0.0,0.0,
tt0116178,0.0,0.0,0.0,
tt5471654,0.0,0.0,0.0,
tt0451957,0.0,0.0,0.0,
tt0488903,0.0,0.0,0.0,
tt2254131,0.0,0.0,0.0,
tt4613272,916422.0,948586.0,32164.0,
tt0073302,0.0,0.0,0.0,
tt0091027,0.0,0.0,0.0,
tt2096672,83629000.0,169837010.0,86208010.0,
tt0130650,0.0,0.0,0.0,
tt1332052,0.0,0.0,0.0,
tt0117091,0.0,19145198.0,19145198.0,
tt0283086,0.0,0.0,0.0,
tt1075111,4322728.0,4322728.0,0.0,
tt0086087,551.0,551.0,0.0,
tt0090630,0.0,0.0,0.0,
tt0368128,0.0,0.0,0.0,
tt0457572,121691.0,426224.0,304533.0,
tt2364975,1423683.0,1604273.0,180590.0,
tt1280015,0.0,3644.0,3644.0,
tt0085141,0.0,0.0,0.0,
tt0210302,0.0,0.0,0.0,
tt0083254,0.0,18826490.0,18826490.0,
tt0216800,11646081.0,15476522.0,3830441.0,
tt0160862,39800000.0,103166989.0,63366989.0,
tt0086593,0.0,9632062.0,9632062.0,
tt0284320,0.0,0.0,0.0,
tt0357283,0.0,7384.0,7384.0,
tt0104905,0.0,2034470.0,2034470.0,
tt5079382,0.0,0.0,0.0,
tt0097050,0.0,13299749.0,13299749.0,
tt0089160,0.0,836156.0,836156.0,
tt0961119,0.0,0.0,0.0,
tt2219894,0.0,0.0,0.0,
tt3251306,0.0,0.0,0.0,
tt0232295,0.0,0.0,0.0,
tt0078007,0.0,0.0,0.0,
tt0145531,39400000.0,89446268.0,50046268.0,
tt3828058,112926.0,112926.0,0.0,
tt1234548,36667576.0,69095771.0,32428195.0,
tt0304857,66943.0,218378.0,151435.0,
tt0099611,0.0,205068.0,205068.0,
tt0070879,0.0,0.0,0.0,
tt0113249,0.0,0.0,0.0,
tt0274407,5485548.0,5932503.0,446955.0,
tt1600723,0.0,0.0,0.0,
tt0073614,0.0,0.0,0.0,
tt0069121,0.0,0.0,0.0,
tt0089370,20800000.0,96773200.0,75973200.0,
tt0088963,0.0,0.0,0.0,
tt2205501,0.0,0.0,0.0,
tt0080149,0.0,0.0,0.0,
tt0365296,0.0,5342.0,5342.0,
tt9042304,0.0,0.0,0.0,
tt0078359,0.0,0.0,0.0,
tt1621977,0.0,0.0,0.0,
tt1839642,1456542.0,1806548.0,350006.0,
tt0495042,0.0,0.0,0.0,
tt0120723,0.0,4106588.0,4106588.0,
tt0095633,0.0,0.0,0.0,
tt1281374,0.0,13722.0,13722.0,
tt3302636,0.0,0.0,0.0,
tt0082640,0.0,0.0,0.0,
tt1294226,26186663.0,89137047.0,62950384.0,
tt1391137,578120.0,60673972.0,60095852.0,
tt1245528,2016778.0,2016778.0,0.0,
tt0384810,385713.0,579350.0,193637.0,
tt2191082,491204.0,491204.0,0.0,
tt1559036,0.0,0.0,0.0,
tt0453465,0.0,0.0,0.0,
tt0436216,3202.0,3202.0,0.0,
tt1608777,0.0,0.0,0.0,
tt0070634,0.0,0.0,0.0,
tt2450440,0.0,288545.0,288545.0,
tt0110101,0.0,0.0,0.0,
tt2454430,5599114.0,5599114.0,0.0,
tt2184233,0.0,0.0,0.0,
tt0448120,0.0,0.0,0.0,
tt2380331,1278554.0,3449811.0,2171257.0,
tt0304296,0.0,0.0,0.0,
tt0269969,0.0,0.0,0.0,
tt0307681,547751.0,547751.0,0.0,
tt1885299,0.0,48995.0,48995.0,
tt0098623,0.0,0.0,0.0,
tt4244162,0.0,10104.0,10104.0,
tt3672742,0.0,67069.0,67069.0,
tt0278389,0.0,0.0,0.0,
tt0104997,0.0,0.0,0.0,
tt2510508,0.0,0.0,0.0,
tt0286751,267031.0,318451.0,51420.0,
tt0093067,0.0,125400.0,125400.0,
tt0117194,0.0,0.0,0.0,
tt1730701,299572.0,299572.0,0.0,
tt5672048,11463424.0,11463424.0,0.0,
tt0083872,0.0,0.0,0.0,
tt0290903,0.0,0.0,0.0,
tt0468795,68591.0,68591.0,0.0,
tt1675758,0.0,0.0,0.0,
tt0763839,811022.0,811022.0,0.0,
tt2279339,16124181.0,42426912.0,26302731.0,
tt2149360,0.0,0.0,0.0,
tt0285150,139610.0,139610.0,0.0,
tt1905003,0.0,0.0,0.0,
tt0120524,0.0,15738769.0,15738769.0,
tt0131646,0.0,11578059.0,11578059.0,
tt3762974,0.0,0.0,0.0,
tt0097802,0.0,0.0,0.0,
tt1242642,0.0,0.0,0.0,
tt0078820,0.0,0.0,0.0,
tt0118996,0.0,0.0,0.0,
tt0447016,0.0,23728.0,23728.0,
tt4439102,0.0,850.0,850.0,
tt0106664,0.0,10611160.0,10611160.0,
tt2811878,0.0,0.0,0.0,
tt0102422,0.0,456127.0,456127.0,
tt0072709,0.0,0.0,0.0,
tt6820256,1754981.0,4165776.0,2410795.0,
tt0120857,0.0,14401563.0,14401563.0,
tt2882328,0.0,0.0,0.0,
tt0463934,0.0,0.0,0.0,
tt0326140,0.0,0.0,0.0,
tt0112993,0.0,0.0,0.0,
tt5076792,0.0,0.0,0.0,
tt1401152,72023632.0,135710029.0,63686397.0,
tt4995790,7977813.0,9480160.0,1502347.0,
tt0120882,0.0,146072.0,146072.0,
tt0904127,0.0,0.0,0.0,
tt0372303,0.0,0.0,0.0,
tt0082115,0.0,0.0,0.0,
tt0077773,0.0,0.0,0.0,
tt4503900,0.0,0.0,0.0,
tt0110125,0.0,0.0,0.0,
tt0084740,22720.0,22720.0,0.0,
tt0176269,0.0,10667893.0,10667893.0,
tt2411144,1236731.0,1236731.0,0.0,
tt0117017,0.0,0.0,0.0,
tt3059816,0.0,0.0,0.0,
tt2127305,683056.0,683056.0,0.0,
tt2901760,0.0,0.0,0.0,
tt0087171,0.0,0.0,0.0,
tt7543888,1186762.0,1186762.0,0.0,
tt0092929,52266.0,477039.0,424773.0,
tt2436682,20672.0,20672.0,0.0,
tt1235848,9315.0,9315.0,0.0,
tt0162983,15829814.0,51880044.0,36050230.0,
tt6534928,0.0,0.0,0.0,
tt0092969,0.0,0.0,0.0,
tt0101775,77.0,13884358.0,13878334.0,
tt1290140,0.0,0.0,0.0,
tt7525884,2458785.0,2458785.0,0.0,
tt2401715,4058124.0,4069418.0,11294.0,
tt0089110,0.0,0.0,0.0,
tt1318056,0.0,0.0,0.0,
tt0288070,0.0,0.0,0.0,
tt0134033,0.0,474900.0,474900.0,
tt0119142,1106000.0,32748995.0,31642995.0,
tt0129167,21141.0,23336504.0,23315035.0,
tt9784342,0.0,0.0,0.0,
tt3833460,27670000.0,27670000.0,0.0,
tt3425640,0.0,0.0,0.0,
tt2231167,0.0,0.0,0.0,
tt1727396,0.0,0.0,0.0,
tt2690718,0.0,0.0,0.0,
tt0134983,597626.0,14828081.0,14230455.0,
tt0288520,0.0,50075.0,50075.0,
tt0415964,3086315.0,3086315.0,0.0,
tt1221207,0.0,0.0,0.0,
tt0330181,0.0,0.0,0.0,
tt2884186,0.0,0.0,0.0,
tt0079766,243.0,2258.0,0.0,
tt0105682,0.0,1605437.0,1605437.0,
tt2194497,26047.0,26047.0,0.0,
tt1935156,14306.0,662736.0,647280.0,
tt0162866,0.0,1267239.0,1267239.0,
tt0163983,11061516.0,40443010.0,29381494.0,
tt0093276,0.0,11385.0,11385.0,
tt0074626,2874.0,3381.0,0.0,
tt0069041,0.0,0.0,0.0,
tt1161864,63512958.0,96560591.0,33047633.0,
tt0083248,0.0,0.0,0.0,
tt0090627,0.0,0.0,0.0,
tt1027873,0.0,0.0,0.0,
tt0075342,0.0,0.0,0.0,
tt0084316,0.0,5675599.0,5675599.0,
tt0104511,0.0,4943279.0,4943279.0,
tt0104952,11159384.0,64088552.0,52929168.0,
tt0068654,0.0,0.0,0.0,
tt0483577,1553198.0,1553198.0,0.0,
tt0160184,6553222.0,6632383.0,79161.0,
tt3560658,0.0,0.0,0.0,
tt1391469,0.0,0.0,0.0,
tt0111742,66000000.0,131002597.0,65002597.0,
tt0097555,0.0,0.0,0.0,
tt5818322,2249.0,2249.0,0.0,
tt0160484,14540657.0,31355910.0,16815253.0,
tt1961438,236211.0,236211.0,0.0,
tt0126916,10924000.0,46112640.0,35188640.0,
tt0165854,121073.0,3325736.0,3204663.0,
tt2166143,15896916.0,15896916.0,0.0,
tt0099652,0.0,0.0,0.0,
tt3007826,3740000.0,3740000.0,0.0,
tt0067103,0.0,0.0,0.0,
tt5321568,0.0,0.0,0.0,
tt0221344,0.0,52000.0,52000.0,
tt0082094,0.0,0.0,0.0,
tt0145048,0.0,104255.0,104255.0,
tt2567712,2970274.0,3025189.0,54915.0,
tt1430615,4582761.0,24740061.0,20157300.0,
tt0455135,2604212.0,2604212.0,0.0,
tt0359692,2487338.0,2487338.0,0.0,
tt0393635,2290800.0,2290800.0,0.0,
tt9351598,0.0,0.0,0.0,
tt0388154,456150.0,456150.0,0.0,
tt0487260,5063253.0,5063253.0,0.0,
tt0096920,0.0,0.0,0.0,
tt1905071,0.0,0.0,0.0,
tt0161023,0.0,1350248.0,1350248.0,
tt2390361,7738000.0,25288872.0,17550872.0,
tt0143819,0.0,0.0,0.0,
tt0077312,0.0,0.0,0.0,
tt0800367,260346.0,260346.0,0.0,
tt0434969,780085.0,780085.0,0.0,
tt5038226,0.0,0.0,0.0,
tt0072272,0.0,26890200.0,26890200.0,
tt0090693,0.0,4865912.0,4865912.0,
tt0457936,1038944.0,1038944.0,0.0,
tt0457275,43836.0,43836.0,0.0,
tt3262990,0.0,478595.0,478595.0,
tt4731136,18513016.0,26620002.0,8106986.0,
tt0198280,0.0,0.0,0.0,
tt4844034,0.0,0.0,0.0,
tt5278598,0.0,0.0,0.0,
tt0368008,30150280.0,96105910.0,65955630.0,
tt0454224,72572.0,394447.0,321875.0,
tt0158848,0.0,0.0,0.0,
tt0072820,0.0,0.0,0.0,
tt0089554,0.0,0.0,0.0,
tt3833520,0.0,0.0,0.0,
tt0112611,0.0,0.0,0.0,
tt0107356,0.0,0.0,0.0,
tt0187750,0.0,0.0,0.0,
tt0250790,0.0,0.0,0.0,
tt0090944,0.0,546904.0,546904.0,
tt1462054,420968.0,3269546.0,2848578.0,
tt0164807,0.0,0.0,0.0,
tt0460812,1355967.0,1355967.0,0.0,
tt0160509,0.0,148853.0,148853.0,
tt3713166,30400000.0,62882090.0,32482090.0,
tt3814808,739252.0,739252.0,0.0,
tt0288861,1496704.0,1496704.0,0.0,
tt2481198,8804555.0,8804555.0,0.0,
tt0226935,0.0,60902.0,60902.0,
tt0297169,0.0,0.0,0.0,
tt0077348,0.0,0.0,0.0,
tt0092900,0.0,0.0,0.0,
tt1370428,0.0,0.0,0.0,
tt5668850,80212.0,106379.0,26167.0,
tt0068833,0.0,0.0,0.0,
tt0247444,131866.0,13802599.0,13670733.0,
tt3103576,2907305.0,2907305.0,0.0,
tt0843873,0.0,0.0,0.0,
tt2524568,288128.0,288128.0,0.0,
tt3289712,38223.0,42927.0,4704.0,
tt6714706,0.0,0.0,0.0,
tt0087436,0.0,0.0,0.0,
tt0476999,0.0,5715.0,5715.0,
tt5069996,0.0,0.0,0.0,
tt0108265,0.0,5632086.0,5632086.0,
tt0106770,28400000.0,63513743.0,35113743.0,
tt2325880,0.0,0.0,0.0,
tt2292844,0.0,0.0,0.0,
tt0112604,0.0,87626.0,87626.0,
tt0181151,7854075.0,14145677.0,6291602.0,
tt0105488,11573.0,11757444.0,11738022.0,
tt0085873,0.0,10171304.0,10171304.0,
tt2080418,20778906.0,20778906.0,0.0,
tt0084776,0.0,5005245.0,5005245.0,
tt1641401,0.0,0.0,0.0,
tt0090886,0.0,22905522.0,22905522.0,
tt0099143,0.0,0.0,0.0,
tt0332814,0.0,0.0,0.0,
tt0104868,0.0,50754850.0,50752337.0,
tt0098996,0.0,0.0,0.0,
tt2402157,14643800.0,39661919.0,25018119.0,
tt0096104,0.0,0.0,0.0,
tt0104452,36400000.0,94900635.0,58500635.0,
tt0242508,0.0,56653.0,56653.0,
tt0065761,0.0,0.0,0.0,
tt1322325,158653.0,158653.0,0.0,
tt1838729,107029.0,107029.0,0.0,
tt0772200,0.0,83397.0,83397.0,
tt0122768,0.0,0.0,0.0,
tt0103939,0.0,9493259.0,9493259.0,
tt1847672,44898.0,44898.0,0.0,
tt2046164,0.0,0.0,0.0,
tt0112435,0.0,9685976.0,9685976.0,
tt1505957,170564.0,170564.0,0.0,
tt2113822,605533.0,918487.0,312954.0,
tt2058710,0.0,0.0,0.0,
tt0106375,64800000.0,118243066.0,53443066.0,
tt4218572,33582068.0,75984700.0,42402632.0,
tt4246850,4469267.0,4469267.0,0.0,
tt0492487,0.0,0.0,0.0,
tt1226753,14458820.0,45636368.0,31177548.0,
tt0089715,0.0,29815.0,29815.0,
tt0105226,0.0,2502551.0,2502551.0,
tt0204980,0.0,0.0,0.0,
tt0408309,0.0,0.0,0.0,
tt0247769,0.0,0.0,0.0,
tt0145484,0.0,0.0,0.0,
tt6652708,1685238.0,7414178.0,5728940.0,
tt0084723,0.0,0.0,0.0,
tt2402085,258929.0,599840.0,340911.0,
