company_id,company_name,parent_id
55777,Hool/Macdonald Productions,55777
37839,Huayi Brothers Advertising,37839
129239,Hudson River Entertainment,129239
91797,Hutch Parker Entertainment,91797
6704,Illumination Entertainment,6704
1691,Ilshin Capital Investments,1691
18156,Indiana Production Company,18156
3572,Indion Entertainment Group,3572
23404,IndustryWorks Distribution,23404
86901,Ingenious Senior Film Fund,86901
79024,Ingo Preminger Productions,79024
66897,International Pictures Two,66897
1429,Italian International Film,1429
16280,Jean Doumanian Productions,16280
1324,Jerome Hellman Productions,1324
1194,Kadokawa Shoten Publishing,1194
23502,Karbo Vantas Entertainment,23502
78237,Keller Entertainment Group,78237
2537,Kennedy Miller Productions,2537
13221,Kingsmere Productions Ltd.,13221
16921,Kismet Entertainment Group,16921
107635,Kitchen Sink Entertainment,107635
67035,Kramer-Tornell Productions,67035
102953,La Banque Postale Image 10,102953
127873,La Banque Postale Image 12,127873
12412,La Belle Allee Productions,12412
50814,La Ignorancia de la Sangre,50814
16683,Lagoa Cultural & Esportiva,16683
5163,Laura Bickford Productions,5163
38662,Law Brothers Entertainment,38662
135543,Lazio Cinema International,135543
52526,Legend Films International,52526
15064,Leisure Investment Company,15064
6669,Les Films de l'Après-Midi,6669
23441,Les Productions du Ch'timi,23441
2612,Les Productions du Trésor,2612
20409,Les Éditions Albert René,20409
11180,Liaison Cinématographique,11180
49793,Liberty Road Entertainment,49793
104632,Lightbox Animation Studios,104632
736,Little Shark Entertainment,736
10513,Lobell/Bergman Productions,10513
1176,Lorimar Film Entertainment,1176
41630,Luna Rossa Cinematografica,41630
8210,M6 Métropole Télévision,8210
84799,MPA APSA Academy Film Fund,84799
29646,Magna Global Entertainment,29646
42630,Martin Entertainment Group,42630
99447,Media Rights Entertainment,99447
17820,Mega-Vision Pictures (MVP),17820
6921,Memento Films Distribution,6921
2370,Merchant Ivory Productions,2370
13473,Michael Lobell Productions,13473
1187,Michael London Productions,1187
74885,Midlife Crisis Productions,74885
5550,Midwinter Productions Inc.,5550
59367,Mike and Marty Productions,59367
19777,Millbrook Farm Productions,19777
100125,Mister Smith Entertainment,100125
43650,Motion Picture Pro Studios,43650
82606,NBB Unit One Film Partners,82606
2882,Neal H. Moritz Productions,2882
26107,Networxx - Film Management,26107
921,Next Wednesday Productions,921
51771,Nine Yards Two Productions,51771
133577,Nordisk Film Production AS,133577
23012,Northwest Vision and Media,23012
12325,OLC / Rights Entertainment,12325
7291,Olive Bridge Entertainment,7291
5698,Oops Doughnuts Productions,5698
14150,Orion Pictures Corporation,14150
118871,Out of Light Entertainment,118871
796,Pan Européenne Production,796
42767,Paper Bark Films Pty. Ltd.,42767
8548,Paradise Production Center,8548
17951,Paragon Arts International,17951
1271,Pariah Entertainment Group,1271
31793,Paris Hilton Entertainment,31793
59827,Patrick Aiello Productions,59827
91821,Pawan Wadeyar Film Factory,91821
4916,Penn Station Entertainment,4916
51198,Picture Tree International,51198
11486,Picturehouse Entertainment,11486
1046,Prime Film Productions LLC,1046
11747,Prime Universe Productions,11747
139472,Projective Testing Service,139472
109578,Psychology News Production,109578
8924,Rabbit Bandini Productions,8924
53013,Rational Packaging Company,53013
25884,Raven Banner Entertainment,25884
59424,Raymond Wagner Productions,59424
88985,Rebecca Wang Entertainment,88985
2343,Red Chillies Entertainment,2343
4732,Red Envelope Entertainment,4732
6733,Reliance Big Entertainment,6733
23634,Riddick Canada Productions,23634
1668,Riff Raff Film Productions,1668
19320,Road Movies Filmproduktion,19320
8366,Road Movies Filmproduktion,8366
10099,Robert H. Solo Productions,10099
3929,Robert Simonds Productions,3929
961,Roger Birnbaum Productions,961
84301,Royal Viking Entertainment,84301
72824,Run It Up Productions Inc.,72824
11434,Région Nord-Pas-de-Calais,11434
1842,Sahara One Motion Pictures,1842
32328,Saint Sébastien Froissart,32328
87458,Salem Street Entertainment,87458
3349,Scanner-Rhodes Productions,3349
23919,Sechzehnte Babelsberg Film,23919
73536,Senator Global Productions,73536
80920,Senator Home Entertainment,80920
133992,Shenzhen Jinhaian Industry,133992
3612,Sherazade Film Development,3612
121671,Shifting Gears Productions,121671
109369,Showtime Independent Films,109369
112359,Shri Narotam Ji Production,112359
11751,Sidley Wright & Associates,11751
5686,Sil-Metropole Organisation,5686
140983,Silent Giant Entertainment,140983
554,Silver Screen Partners III,554
8515,Sociedade Óptica Técnica,8515
15454,Sony / Monumental Pictures,15454
87208,Sovik Global Contents Fund,87208
3380,Spirit Dance Entertainment,3380
79271,Spiritus Movens Production,79271
4447,Sprocketdyne Entertainment,4447
14464,Sri Venkateswara Creations,14464
27497,Star Thrower Entertainment,27497
3146,Starway International Inc.,3146
43569,Stone Canyon Entertainment,43569
40972,Studio 2-B-2 Entertainment,40972
62408,Subzero Film Entertainment,62408
130022,Summit Films International,130022
47071,Sunday Morning Productions,47071
13369,Super Crispy Entertainment,13369
71465,Syrena Entertainment Group,71465
14109,TAT Communications Company,14109
79732,Talent International Media,79732
1014,Target Media Entertainment,1014
4075,Ten Chimneys Entertainment,4075
56620,Texas Chainsaw Productions,56620
39707,The Bridge Finance Company,39707
103673,The Hideaway Entertainment,103673
2184,Tollin/Robbins Productions,2184
10107,Trackform Film Productions,10107
11953,Traveling Film Productions,11953
7626,Trigger Street Productions,7626
89695,Trois Brigands Productions,89695
6171,Tsentr Natsionalnogo Filma,6171
14672,Une Hirondelle Productions,14672
127276,Universal Music Publishing,127276
58898,Universal Pictures Benelux,58898
23308,Victor & Grais Productions,23308
4847,Vista Street Entertainment,4847
10169,Visual Bible International,10169
18668,Voodoo Production Services,18668
25729,Walking West Entertainment,25729
17,Warner Bros. Entertainment,128
1608,Wayans Bros. Entertainment,1608
44067,Wells & Jeta Entertainment,44067
412,Wendy Finerman Productions,412
19577,What to Expect Productions,19577
89308,Wing Commander Productions,89308
59824,Wing and a Prayer Pictures,59824
62196,Worldwide Media Conspiracy,62196
20394,Young Hannibal Productions,20394
49471,Zero Trans Fat Productions,49471
1556,20th Century Fox Television,25
5022,21st Century Productions UK,5022
67883,Absolute Entertainment (II),67883
68413,Acacia Filmed Entertainment,68413
115989,Aham Brahmasmi Entertaiment,115989
22596,Aja / Levasseur Productions,22596
3735,Akkord Film Produktion GmbH,3735
16311,Albert S. Ruddy Productions,16311
19638,Altitude Film Entertainment,19638
4112,American Cinema Productions,4112
23449,American Empirical Pictures,23449
8689,An Olive Branch Productions,8689
2313,Andrea Sperling Productions,2313
12591,Angeles Entertainment Group,12591
16775,Arnold Kopelson Productions,16775
46695,Artists Independent Network,46695
2995,Atmosphere Entertainment MM,2995
105554,Autumn Bailey Entertainment,105554
2234,Baldwin Entertainment Group,2234
11616,Barry & Enright Productions,11616
2867,Bearing Fruit Entertainment,2867
113697,Beautiful Bay Entertainment,113697
21489,Beijing Heguchuan TV & Film,21489
114540,Bell PPHU Krzysztof Palyska,114540
8516,Bennett-Robbins Productions,8516
10881,Bernd Eichinger Productions,10881
79315,Black Bicycle Entertainment,79315
53007,Black and Blu Entertainment,53007
601,Blake Edwards Entertainment,601
78688,Blue Waters Motion Pictures,78688
66930,Brothers Dowdle Productions,66930
3610,Capture Film Internatrional,3610
31807,Carnival Films & Television,31807
32814,Catalan Film and Television,32814
81746,Charles Burnett Productions,81746
136871,China International Picture,136871
2859,Cine Boutique Entertainment,2859
10017,Cine Cartoon Filmproduktion,10017
15338,Cinemarque Entertainment BV,15338
1979,Cinevox Filmproduktion GmbH,1979
53677,Clearwater Holdings Limited,53677
46051,Clifford Werber Productions,46051
79338,Consolidated Media Holdings,79338
14941,Constellation Entertainment,14941
121067,Convergence Productions Pty,121067
55527,Courtside Seats Productions,55527
21234,Crest Animation Productions,21234
111963,Croatian Audiovisual Centre,111963
115216,Cruzando el desierto A.I.E.,115216
52014,Dark & Stormy Entertainment,52014
11050,David Kirschner Productions,11050
3434,David L. Wolper Productions,3434
22030,Diamonds International Film,22030
3475,Disney Television Animation,3475
135548,Dog with a Bone Productions,135548
608,Dor Film Production Company,608
101082,Double Dare You Productions,101082
10138,Double Nickel Entertainment,10138
458,Douglas/Reuther Productions,458
76912,Département de la Charente,76912
64946,ESPN Original Entertainment,64946
85481,Eagle Rock Film Productions,85481
2923,Edmonds Entertainment Group,2923
8600,Electric City Entertainment,8600
7567,Elektra Entertainment Group,7567
14391,Elliott Kastner Productions,14391
35587,Endemol Shine North America,35587
63571,"Enelmar Productions, A.I.E.",63571
29152,Exchange Peaks Film Capital,29152
5006,Exposed Film Productions AS,5006
8809,Fair and Square Productions,8809
85612,Fenomen tv film og scene AS,85612
66966,Film Production Consultants,66966
62704,Filmstandort Austria (FISA),62704
17494,Finlands Svenska Television,17494
24176,"Furia de Titanes II, A.I.E.",24176
34447,Furry Vengeance Productions,34447
10942,Fábulas Negras Produções,10942
77208,Gama Entertainment Partners,77208
16779,Georgetown Productions Inc.,16779
24264,Georgia International Films,24264
64330,Golden Girls Filmproduktion,64330
14737,Grey Water Park Productions,14737
372,Groucho II Film Partnership,372
72858,Guerin-Adler-Scott Pictures,72858
44615,Gullane Entretenimento S.A.,44615
69898,Haarika & Hassine Creations,69898
2762,Highland Myst Entertainment,2762
11722,Hiroshima Telecasting (HTV),11722
8590,Holland Harbour Productions,8590
26138,Iconolatry Productions Inc.,26138
8719,Isle of Man Film Commission,8719
6365,Jack Giarraputo Productions,6365
37350,"Jackson/McHenry Company,The",37350
49921,Jamie Kennedy Entertainment,49921
2596,Jerry Weintraub Productions,2596
26241,Jiangsu Broadcasting System,26241
4749,Kadokawa Haruki Corporation,4749
81024,Kate Street Picture Company,81024
46961,Knightsbridge Entertainment,46961
80584,Konidela Production Company,80584
8299,Krasnoff Foster Productions,8299
124554,La Competencia Producciones,124554
53671,Lantia Cinema & Audiovisivi,53671
2253,Lawrence Bender Productions,2253
840,Lawrence Gordon Productions,840
461,Les Films Christian Fechner,461
15690,"Londinium Productions, Inc.",15690
5515,Louisiana Media Productions,5515
29006,Malas Compañías P.C. S.L.,29006
78253,Man of Action Entertainment,78253
67777,Mass Hysteria Entertainment,67777
108159,Maximino Sanmartín Sobrino,108159
129369,Maziowiecki Fundusz Filmowy,129369
3405,MediaCorp Raintree Pictures,3405
10949,Memento Films International,10949
11370,Michael De Luca Productions,11370
51208,Michael Ritchie Productions,51208
109264,Monfort/Montera Productions,109264
21655,Movie Package Company (MPC),21655
14538,Mulberry Square Productions,14538
82208,Nagathihalli Cine Creations,82208
45689,Native Pictures Productions,45689
804,Natural Nylon Entertainment,804
572,New Amsterdam Entertainment,572
39657,New Line Home Entertainment,39657
54531,New Sky Communications Inc.,54531
294,New Zealand Film Commission,294
90636,Nextainment Pictures (Wuxi),90636
3860,Nides/McCormick Productions,3860
97314,Onetti Brothers Productions,97314
53259,Operation Eagle Productions,53259
89259,Osterman Weekend Associates,89259
6834,Out of Africa Entertainment,6834
91303,Out of the Dark Productions,91303
102334,Outlier Society Productions,102334
24217,Paragon Entertainment Corp.,24217
107355,Paramount Pictures (Brasil),107355
90738,Paramount Pictures (Canada),90738
19437,Paul Thiltges Distributions,19437
35315,Pegasus Taihe Entertainment,35315
40112,Pendle Mountain Productions,40112
34530,Perfect Storm Entertainment,34530
42209,Peter Frankfurt Productions,42209
27993,Picture Perfect Corporation,27993
2892,Picture This! Entertainment,2892
1095,Portman Entertainment Group,1095
114954,Pour Toi Public Productions,114954
16700,Pravoslavnaya Encyclopaedia,16700
13681,Purple Princess Productions,13681
5991,Quality Films Entertainment,5991
93603,RV Camping Productions Ltd.,93603
67627,Red Dragon Productions S.A.,67627
11941,Restons Groupés Production,11941
742,Reverse Angle International,742
12245,Robert Lawrence Productions,12245
8690,Rollercoaster Entertainment,8690
127815,Roman Citizen Entertainment,127815
55518,Romero-Grunwald Productions,55518
26265,Ronald Shusett/Gary Goldman,26265
36887,Roven-Cavallo Entertainment,36887
89629,Say It Isn't So Productions,89629
45718,Schneider Media Investments,45718
76490,Sea Breeze Productions Inc.,76490
95342,Sea Side Films Florida Inc.,95342
134797,Seattle Pacific Investments,134797
3461,Senka DOOEL Film Production,3461
12269,ShadowCatcher Entertainment,12269
75584,"Shintoho Pictures Co., Ltd.",75584
11724,Shizuoka Daiichi Television,11724
11916,Sid & Marty Krofft Pictures,11916
737,Sidney Kimmel Entertainment,737
88335,Sing Out Louise Productions,88335
23923,Skyline Motion Picture Fund,23923
31073,Slap Happy Productions (II),31073
1975,Sneak Preview Entertainment,1975
22536,Solomon/Hackett Productions,22536
10902,Spanish Ministry of Culture,10902
76460,St. Michael Finance Limited,76460
385,Stanley Kubrick Productions,385
15787,Strike Anywhere Productions,15787
42494,Stromberg-Kerby Productions,42494
51207,Sullivan Street Productions,51207
87065,Switzer Entertainment Group,87065
965,TAFT Entertainment Pictures,965
1758,Tatfilm Produktionsges. mbH,1758
32218,Terence Michael Productions,32218
15578,Thai Occidental Productions,15578
67260,The Electric Shadow Company,67260
24511,The Way We Roll Productions,24511
8131,Timothy Burrill Productions,8131
15822,Trancas International Films,15822
2231,Trilogy Entertainment Group,2231
38100,Tristone Entertainment Inc.,38100
379,Truth and Soul Pictures Inc,379
100033,Tucker Tooley Entertainment,100033
76070,Twelfth Night Entertainment,76070
60227,Two Oceans Production (TOP),60227
12024,Télédistributeurs Wallons,12024
82513,USS Indianapolis Production,82513
5571,UTV Spotboy Motion Pictures,5571
61460,Ukrainian State Film Agency,61460
25523,Ulrich Seidl Filmproduktion,25523
7736,Underworld Produktions GmbH,7736
5556,Universal Animation Studios,5556
5217,Universe Films Distribution,5217
96321,Valofirma Cine Light Rental,96321
31302,Van Hoy/Knudsen Productions,31302
117764,Victory Square Technologies,117764
21300,Vietnam Feature Film Studio,21300
91822,Vikhyath Chitra Productions,91822
2921,Visualizer Film Productions,2921
95740,Wanted Film Mola Production,95740
12923,Warner Bros Pictures Italia,12923
93466,Weying Galaxy Entertainment,93466
10436,William Goldman Productions,10436
4022,Wonderland Sound and Vision,4022
53042,Woss Group Film Productions,53042
79025,Zacharias-Buhai Productions,79025
2851,Zucker Brothers Productions,2851
77472,21st Century Film Production,77472
12611,Academy Pictures Corporation,12611
978,Across the River Productions,978
10069,"Afrodita Audiovisual, A.I.E.",10069
207,Agat Films & Cie / Ex Nihilo,207
93869,Albatross Production Company,93869
7381,Alberto Grimaldi Productions,7381
2533,Albino Alligator Productions,2533
47706,Allison Shearmur Productions,47706
2906,Anarchist's Convention Films,2906
11996,Andreevsky Flag Film Company,11996
2100,Andrew Stevens Entertainment,2100
6157,Arnold and Gregor Production,6157
3267,Atlantic Entertainment Group,3267
58467,Audiovisuales del Monte S.L.,58467
11997,BNP Paribas Fortis Film Fund,11997
112530,Banzakbanzak Film Production,112530
85307,Beijing New Film Association,85307
5945,Beijing New Picture Film Co.,5945
71276,Bernard Zukerman Productions,71276
40892,Boneyard Entertainment China,40892
53043,Brown Sauce Film Productions,53043
2371,Celluloid Dreams Productions,2371
620,Centropolis Film Productions,620
12252,Chartoff-Winkler Productions,12252
86633,Chasing Butterflies Pictures,86633
14714,China Film Group Corporation,14714
2270,China Film Group Corporation,2270
26242,Chuan Production Film Studio,26242
107254,Cinecontender Internationale,107254
55533,Cinema Line Film Corporation,55533
40300,Claymoss Productions Limited,40300
8170,Club d'Investissement Média,8170
5848,Columbia Pictures Industries,5848
21515,Compagnie Cinématographique,21515
73818,Crimson Forest Entertainment,73818
12691,DMK Mediafonds International,12691
1974,Duplass Brothers Productions,1974
11804,Easy There Tiger Productions,11804
81127,El Corazon Producciones S.A.,81127
18552,Estudios Flomenbaun Abogados,18552
76909,Eurométropole de Strasbourg,76909
6136,Film Plan Financing Number 1,6136
10379,Film and General Productions,10379
22627,Film- und Medienstiftung NRW,22627
20986,Finnegan/Pinchuk Productions,20986
107790,Flagship Entertainment Group,107790
5287,Folk Flest Filmproduksjon AS,5287
102774,Fosun Group Forever Pictures,102774
84592,French Connection Animations,84592
40490,George A. Romero Productions,40490
73998,Golden Port Productions Ltd.,73998
2454,Goldsmith-Thomas Productions,2454
110354,Granite FilmWorks Production,110354
42043,Grokenberger Film Produktion,42043
28439,Groucho III Film Partnership,28439
8344,Gruppo Minerva International,8344
16368,Hawn / Sylbert Movie Company,16368
11015,Heller Highwater Productions,11015
52053,High Frequency Entertainment,52053
48581,Hungarian National Film Fund,48581
31035,Identical Production Company,31035
3480,Illusion Entertainment Group,3480
138326,Impuls Home Entertainment AG,138326
502,International Film Investors,502
11503,Joseph E. Levine Productions,11503
21975,Joseph Nittolo Entertainment,21975
125938,Joshmax Productions Services,125938
11844,Kaplan/Perrone Entertainment,11844
7311,Kerner Entertainment Company,7311
30161,Krakowskie Biuro Festiwalowe,30161
72596,L'Aide aux Cinémas du Monde,72596
1163,Larger Than Life Productions,1163
21605,LeBrocquy Fraser Productions,21605
8005,Les Robins des Bois Airlines,8005
138895,Life's a Beach Entertainment,138895
40566,Lionsgate Home Entertainment,40566
12176,Little Gaddesden Productions,12176
21469,Lone Wolf McQuade Associates,21469
16649,Look at the Moon Productions,16649
12246,MDBF Zweite Filmgesellschaft,12246
8878,MFF Feature Film Productions,8878
120494,"MISTERY PRODUCCIONES, A.I.E.",120494
384,MacDonald/Parkes Productions,384
20928,Majestic Films International,20928
2630,Majestic Films International,2630
65955,Mark Stewart Productions Ltd,65955
20572,McMurdo (Canada) Productions,20572
53261,Media Financial Incorporated,53261
2288,Michael Cerenzie Productions,2288
96090,Michael Edgley International,96090
130088,Ministry of Finance of Spain,130088
23636,Mostow/Lieberman Productions,23636
11683,NFP Marketing & Distribution,11683
3432,National Lampoon Productions,3432
4859,Nickelodeon Animation Studio,4859
57696,Nineteen Fifteen Productions,57696
8832,Noelle Entertainment Limited,8832
6783,Nordisk Film Post Production,6783
11324,Pacific Title and Art Studio,11324
9147,Panorama Communications K.K.,9147
6548,Paramount Home Entertainment,6548
9223,Paramount Television Studios,9223
135159,Parkes-MacDonald Productions,135159
11084,Parkes/MacDonald Productions,11084
102968,Pay It Forward Entertainment,102968
38038,Pictanovo Nord-Pas-de-Calais,38038
1861,Polish Brothers Construction,1861
92630,Pritish Nandy Communications,92630
5503,Productions Bleu Blanc Rouge,5503
114060,Puppetworks Animation Studio,114060
73971,Revolution Dream Productions,73971
6045,Richard Williams Productions,6045
15106,Riding the Bullet Production,15106
137065,Romanian Film Board (C.N.C.),137065
64570,Running Miracles Productions,64570
12054,Région Languedoc-Roussillon,12054
141322,Saul Zaentz Film Productions,141322
8265,Schmidtz Katze Filmkollektiv,8265
120403,Secret Machine Entertainment,120403
81761,Seneca Falls Picture Company,81761
90633,Shan Dong Satellite TV Media,90633
23159,Shifting Gears Entertainment,23159
24276,Silver Moonlight Productions,24276
53362,Sisters and Brother Mitevski,53362
8835,Skellington Productions Inc.,8835
104923,Soham Rockstar Entertainment,104923
43910,South Side Amusement Company,43910
18189,Spelling Films International,18189
45587,Sri Venkateswara Cine Chitra,45587
30795,Star Ritz Productions Co Ltd,30795
35396,Status Media & Entertainment,35396
7734,Subterranean Productions LLC,7734
4824,Taurus Entertainment Company,4824
8824,The Alfred Shay Company Inc.,8824
8900,The Carousel Picture Company,8900
862,The Kennedy/Marshall Company,862
12017,The Monty Python Partnership,12017
57986,The Picture Property Company,57986
924,The Turman-Morrissey Company,924
1514,Tim Burton Animation Company,1514
23364,Todd McFarlane Entertainment,23364
8830,Touchwood Pacific Partners 1,8830
129240,Trailing Johnson Productions,129240
15343,Trans Atlantic Entertainment,15343
7250,Trinity Filmed Entertainment,7250
96165,Tähtiloiste Elokuvatuotanto,96165
17009,Universal 1440 Entertainment,17009
47046,Universal Pictures do Brasil,47046
17929,Vincent Newman Entertainment,17929
67069,Weimaraner Republic Pictures,67069
843,Werner Herzog Filmproduktion,843
46223,Westside Filmproduktion GmbH,46223
136457,Winterdance Productions Ltd.,136457
10387,Woodhaven Production Company,10387
68257,World Premiere Entertainment,68257
112882,Yilmaz Arslan Filmproduktion,112882
24006,Yukon Film Incentive Program,24006
8289,Zentropa International Köln,8289
6787,# Andrea Sperling Productions,6787
86454,(주)희원엔터테인먼트,86454
13282,21st Century Film Corporation,13282
4319,40 Acres and a Mule Filmworks,4319
22548,Adelstein-Parouse Productions,22548
12226,American Film Institute (AFI),12226
139921,Arthur Sarkissian Productions,139921
612,Artists Entertainment Complex,612
109756,Auvergne Rhône-Alpes Cinéma,109756
3764,BSK Network and Entertainment,3764
14652,Baumgarten Merims Productions,14652
5114,Beautiful Motion Pictures LLC,5114
76394,Beijing Century Media Culture,76394
88416,Believe the Film / Power of 3,88416
58262,Birnbaum / Barber Productions,58262
23588,Blank of the Dead Productions,23588
8250,Bona International Film Group,8250
68097,Bonnie Timmermann Productions,68097
18350,Bos Bros. Film-TV Productions,18350
1606,Brillstein-Grey Entertainment,1606
63188,Bulgarian National Television,63188
11433,C.R.R.A.V. Nord Pas de Calais,11433
3902,CBS Entertainment Productions,3902
9262,Cannon and Morley Productions,9262
19835,Charenton Productions Limited,19835
2377,Chicago Pacific Entertainment,2377
13100,CiP - Europaische Treuhand AG,13100
4739,Commies From Mars Corporation,4739
76910,Conseil Général de Lorraine,76910
33254,Conseil Général du Morbihan,33254
19267,Conseil Régional du Calvados,19267
2442,Counihan Villiers Productions,2442
129503,Cowell Investment Capital Co.,129503
53152,Creative Wealth Media Finance,53152
95295,Crossroads Entertainment (II),95295
37844,Davis Entertainment Filmworks,37844
22875,Denjin Zaborger Film Partners,22875
89142,Department of Motion Pictures,89142
98754,Downes Brothers Entertainment,98754
77737,Elokuvaosakeyhtiö Suomi 2017,77737
18302,Entertainment Motion Pictures,18302
20386,Entertainment Motion Pictures,20386
84423,Failure to Launch Productions,84423
139382,Fantastic Films International,139382
127120,Film Council Development Fund,127120
50830,Finding Forrester Productions,50830
23677,Fondation GAN pour le Cinéma,23677
7485,Fox International Productions,7485
58331,Franklin/Waterman Productions,58331
64150,Gesellschaft für feine Filme,64150
12865,Getaway Films Private Limited,12865
19542,Global Emerging Markets (GEM),19542
56358,Gobierno del Estado de Puebla,56358
22513,Gorai / Samuelson Productions,22513
24447,Grand Illusions Entertainment,24447
49977,Guangzhou Ying Ming Media Co.,49977
1105,Hofmann & Voges Entertainment,1105
3385,Hungarian Motion Picture Fund,3385
959,IndieProd Company Productions,959
2835,Jafar Panahi Film Productions,2835
6822,Jaffe / Braunstein Enterprise,6822
8541,Katholieke Radio Omroep (KRO),8541
129504,Knowledge & Creation Ventures,129504
5563,Koncern TV- og Filmproduktion,5563
120889,Les Films de l’œil sauvage,120889
91390,Lighthouse Management + Media,91390
44425,ML Delphi Premier Productions,44425
95018,MPH Entertainment Productions,95018
120334,Mandalay Sports Entertainment,120334
29258,Ministerio de Cultura España,29258
59403,Miracle Mile Productions Inc.,59403
25634,Mitsubishi Motors Corporation,25634
77845,Monarchy Enterprises S.a.r.l.,77845
13198,Monsoon Films Private Limited,13198
58079,Mont Blanc Entertainment GmbH,58079
90892,Montford / Murphy Productions,90892
73370,Movie Partners In Motion Film,73370
53906,Moviemakers Productions (MMP),53906
2975,NBC Universal Global Networks,2975
116468,Navidi-Wilde Productions Ltd.,116468
4508,Nederlands Fonds voor de Film,4508
21242,Never Been Kissed Productions,21242
50804,Nordsvensk Filmunderhållning,50804
8816,Northern Lights Entertainment,8816
7688,One Dollar Production Limited,7688
49325,Parkes+MacDonald Image Nation,49325
23635,Patalex V Productions Limited,23635
1178,Pathé Pictures International,1178
50963,Philippe Martinez Productions,50963
5356,Pierce-Williams Entertainment,5356
18621,Pierce/Williams Entertainment,18621
1382,PolyGram Filmed Entertainment,1382
87238,Pontas Film & Literary Agency,87238
16684,Premiere Pictures Corporation,16684
3907,Pull Down Your Pants Pictures,3907
7202,Raajkamal Films International,7202
113288,Red Sun Productions Pty. Ltd.,113288
86256,Reiner / Greisman Productions,86256
96084,Rough Draft Feature Animation,96084
2318,Région Provence Côte d'Azur,2318
40769,Sanford/Pillsbury Productions,40769
12415,Savalas Audio Post-Production,12415
23382,Schroeder Hoffman Productions,23382
5422,Sherwood Schwartz Productions,5422
14394,Sirius Pictures International,14394
4424,Smokewood Entertainment Group,4424
55497,Sobras International Pictures,55497
785,Sociedad General de Cine S.A.,785
85253,Soficinéma 11 Développement,85253
10370,Spectacle Entertainment Group,10370
8639,Star Line TV Productions S.L.,8639
126317,Stark Raving Productions Inc.,126317
5233,Starlight International Media,5233
55072,Strong Heart/Demme Production,55072
680,Studio Hamburg Filmproduktion,680
4380,Suntaur Entertainment Company,4380
26947,Syndicate Films International,26947
69626,Tales From The Crypt Holdings,69626
72695,The Affleck/Middleton Project,72695
6314,The Catalina Production Group,6314
2364,The Montecito Picture Company,2364
55157,Titre et Structure Production,55157
23953,Triggerfish Animation Studios,23953
75527,Tvtec Servicios Audiovisuales,75527
31142,Unclaimed Freight Productions,31142
6814,United International Pictures,6814
6104,Universal Production Partners,6104
73316,Vengeance is Mine Productions,73316
456,WCG Entertainment Productions,456
6125,Walt Disney Animation Studios,6125
114691,Warner Bros. Digital Networks,114691
11652,Warner Bros. Pictures España,11652
6313,Weintraub Entertainment Group,6313
3000,Worldwide Bonus Entertainment,3000
80468,Xeitgeist Entertainment Group,80468
53063,Yannix Technology Corporation,53063
118001,Zentropa International Berlin,118001
8556,Zentropa International France,8556
73895,Zentropa International Norway,73895
11236,Zentropa International Poland,11236
8288,Zentropa International Sweden,8288
95392,Åke Lindman Film-Productions,95392
81141,3 Miles Apart Productions Ltd.,81141
63965,Alexander/Mitchell Productions,63965
40938,AlphaVille Pictures Copenhagen,40938
19528,ApolloProScreen Filmproduktion,19528
18620,Artists Production Group (APG),18620
14576,Ascot Elite Home Entertainment,14576
3119,Ashutosh Gowariker Productions,3119
18947,Atlantic Releasing Corporation,18947
68064,"Best Picture Show Company, The",68064
89130,Between the Rivers Productions,89130
4428,Blockbuster Movie Entertainers,4428
51955,Bollywood Hollywood Production,51955
11200,Buena Vista Home Entertainment,11200
64275,Bulgarian National Film Center,64275
98728,Canal Plus Image International,98728
17415,Casa de Cinema de Porto Alegre,17415
22130,Catmandu Branded Entertainment,22130
10572,Ce Qui Me Meut Motion Pictures,10572
138398,Charles H. Schneer Productions,138398
61623,Chicago Entertainment Partners,61623
33634,China 3D Digital Entertainment,33634
1504,Cinergi Pictures Entertainment,1504
38374,Cinépix Film Properties (CFP),38374
6565,Cinética Filmes e Produções,6565
161,Claussen+Wöbke Filmproduktion,161
68727,Commonwealth Film Laboratories,68727
114841,Curiously Bright Entertainment,114841
53010,D'Artagnan Productions Limited,53010
2752,DENTSU Music And Entertainment,2752
880,"Daiei Motion Picture Co., Ltd.",880
21138,DeA Planeta Home Entertainment,21138
3574,Denver and Delilah Productions,3574
1766,Dieter Geissler Filmproduktion,1766
76629,Digital Ignition Entertainment,76629
124030,Dinglongda International Media,124030
89041,East Midlands Media Initiative,89041
10214,Embassy International Pictures,10214
103357,Emperor Film and Entertainment,103357
3320,Emperor Multimedia Group (EMG),3320
13919,Escape Artists Motion Pictures,13919
67888,"Feuer and Martin Production, A",67888
22141,Film Investment Piedmont (FIP),22141
85739,Foundation Montecinema Verità,85739
1356,Frank & Stein Film Productions,1356
135396,Fujisankei Communication Group,135396
107789,Gala Film Distribution Limited,107789
145,Gaumont Columbia Tristar Films,145
8197,Gebrueder Beetz Filmproduktion,8197
69285,Get In The Picture Productions,69285
3604,Grindstone Entertainment Group,3604
12469,Higashinippon Broadcasting Co.,12469
107461,Highlander Productions Limited,107461
71988,Hong Kong Film Directors Guild,71988
130978,Hong Kong Stuntman Association,130978
23806,Horst Hermann Medienproduktion,23806
17336,Hungarian National Film Office,17336
7215,Incentive Filmed Entertainment,7215
22847,International Film Corporation,22847
1301,Joseph M. Singer Entertainment,1301
23104,King of California Productions,23104
778,Las Producciones del Escorpion,778
