,movie_id,imdb_id,original_title,revenue_usd_adj,budget_usd_adj,ratio_adj
3556,60420,tt1758692,Like Crazy,5012144.429800969,325260.40393173264,15.409636
3577,5723,tt0907657,Once,29551351.761389397,211719.0438984865,139.5781466666667
3606,10314,tt0160862,She's All That,181226501.59540817,17566326.53061224,10.316698900000002
3613,324852,tt3469046,Despicable Me 3,1235474185.451228,95514033.94255874,12.9350016375
3614,17334,tt1049405,The Other End of the Line,689875.9551422878,19029785.929596893,0.0362524285714285
3616,40161,tt1657299,The Decoy Bride,153202.85441830897,5332472.58496748,0.0287301719750413
3639,10020,tt0101414,Beauty and the Beast,945689024.1131424,53717878.12041116,17.604735280000003
3645,8193,tt0374900,Napoleon Dynamite,71481079.80404976,619703.5468501851,115.34721750000004
3648,8346,tt0259446,My Big Fat Greek Wedding,599859856.5693163,8133824.346859365,73.7488088
3670,328111,tt2709768,The Secret Life of Pets,1067498625.2598256,91452020.14941227,11.672772493333335
3678,1667,tt0428803,La Marche de l'empereur,190896613.26121348,11987916.026625704,15.924086624999996
3686,211672,tt2293640,Minions,1431615780.967652,91370956.51366778,15.668171108108112
3692,11243,tt0088885,The Care Bears Movie,62378548.34024164,5439684.014869888,11.467311
3694,82327,tt1618447,Un amour de jeunesse,669923.2414788009,6791437.234094576,0.0986423371647509
3698,166879,tt1937269,One Small Hitch,26004.621024480908,628130.9426203119,0.0413999999999999
3703,194722,tt1483324,At Middleton,104260.9426417751,3140654.71310156,0.0331972
3707,237710,tt3004544,Pete's Christmas,331016.21292770765,3961706.024652618,0.0835539565197124
3720,49992,tt0122735,La gabbianella e il gatto,147415.53024539875,10772576.687116563,0.0136843333333333
3726,864,tt0106611,Cool Runnings,313629478.5347059,28354117.64705882,11.061161642857144
3760,313369,tt3783958,La La Land,545549586.88432,36580808.05976492,14.913546633333334
3761,11631,tt0795421,Mamma Mia!,829037495.6480867,70682062.02421702,11.729107384615386
3776,12404,tt1175506,Me and Orson Welles,3186827.524669404,34103091.77437924,0.09344688
3788,502682,tt6857166,Book Club,121718462.28555952,11654593.460158415,10.4438188
3789,1781,tt0497116,An Inconvenient Truth,72266640.48541667,2177492.559523809,33.188008
3817,2056,tt0340377,The Station Agent,13839618.368124995,795258.1521739131,17.402673999999994
3848,66767,tt1568139,Beat the World,1214574.3899457187,13010416.157269305,0.093354
3851,127901,tt2085002,Äta sova dö,74284.8161972874,2261875.6513454183,0.0328421308895124
3852,41807,tt0128239,Grey Owl,1111275.6790816323,52698979.591836736,0.0210872333333333
3855,58354,tt0396991,LazyTown,42663.490682901,23238883.00688195,0.0018358666666666
3856,29078,tt0354595,The Game of Their Lives,582909.4198156681,29969790.06656425,0.0194499
3864,27594,tt0430919,The Best Man,1257408.01656426,16483384.53661034,0.0762833636363636
3873,24153,tt0077280,The Buddy Holly Story,64471178.32822085,5386288.343558281,11.969500000000002
3874,33251,tt0312841,집으로...,40592237.573040575,3253529.7387437467,12.476368999999998
3878,13209,tt0499537,آفساید,815386.7671626984,3629.154265873016,224.67680000000004
3898,18925,tt0805526,Facing the Giants,14963709.997445434,145166.17063492062,103.07987
3916,9372,tt0390521,Super Size Me,31985622.1007676,100701.82636315512,317.6270307692307
3935,406997,tt2543472,Wonder,365270267.82363737,23878508.485639684,15.2970303
3952,8587,tt0110357,The Lion King,1912549408.179993,88862854.25101215,21.522484555555558
4010,45269,tt1504320,The King's Speech,573583073.8050547,20131640.49601937,28.49162113333333
4022,74534,tt1412386,The Best Exotic Marigold Hotel,178029533.49210227,13010416.157269305,13.683615599999998
4055,244783,tt2182972,Song One,504908.4972385947,7408455.933540631,0.068153
4090,75258,tt1217213,Secret of the Wings,799236.7082327935,44613208.53332403,0.0179148
4110,262391,tt2800240,Qu'est-ce qu'on a fait au Bon Dieu,218072692.36159685,16070707.454717487,13.569576384615385
4112,8265,tt1064932,Bienvenue chez les ch'tis,333217555.5247024,21913614.06018495,15.205960760718538
4119,59296,tt1436559,"Love, Wedding, Marriage",671107.1893491125,15612499.388723165,0.04298525
4141,84199,tt1763303,The First Time,118102.6349556173,2549326.201904231,0.0463269999999999
4146,535544,tt6398184,Downton Abbey,221869978.3480405,14881325.36953809,14.909288846153846
4150,38142,tt0983213,秒速5センチメートル,362534.9876291344,7057301.463282884,0.0513702
4189,129,tt0245429,千と千尋の神隠し,587403823.4149067,31397204.96894409,18.70879347368421
4195,812,tt0103639,Aladdin,1051409956.1043832,58405844.618674256,18.001793535714285
4197,12,tt0266543,Finding Nemo,1495642315.353641,149508532.60869563,10.003725468085106
4200,93456,tt1690953,Despicable Me 2,1219536331.5688088,95475903.2782874,12.773236907894738
4202,12131,tt0338052,Ganz und gar,193977.7779619565,2226722.826086956,0.0871135714285714
4204,292337,tt2612762,Hititya Madalyonun Sırrı,445727.9981927995,10678226.024545304,0.0417417647058823
4205,294479,tt0757324,Schöner Leben,21571.34765267046,619.6310684762373,34.8132118451025
4206,497381,tt6490694,Back to the Fatherland,3143.243856204725,332855.18922212435,0.0094432773109243
4208,54627,tt0256627,Azzurro,81627.29181184669,3569575.236933798,0.0228675084271267
4210,138780,tt2071458,"Puppe, Icke & der Dicke",51669.74346019495,821711.5680287811,0.0628806329015745
4211,166958,tt0478239,Reine Formsache,361623.4476686508,4740227.102678571,0.0762882114792152
4212,8143,tt1054515,Up! Up! To the sky,36765.5464159812,2995356.268839728,0.0122741814716493
4215,90132,tt0448076,"Bye, Bye Harry",3687.220734126984,8709970.238095237,0.0004233333333333
4216,168112,tt2368817,Eskil & Trinidad,158694.77012925132,4981410.028116777,0.0318573996586355
4217,90471,tt0469955,Paulas Geheimnis,393685.9162880651,4272391.503650973,0.0921464982672212
4218,11063,tt0246514,Viktor Vogel - Commercial Man,54421.27111801242,19829813.66459627,0.0027444166666666
4219,380800,tt3577616,Gelo,5162.771377501488,993594.4955563794,0.0051960547291584
4220,255289,tt2713778,Cathedrals of Culture,105360.7942813936,5048180.074006489,0.0208710451562346
4225,337012,tt3394758,The Legend of Longwood,51682.1589661057,7148670.986668694,0.007229617793641
4226,327131,tt3604582,bestefreunde,1259.4375087019073,72662.1357961665,0.0173327895595432
4228,570488,tt5670364,Saving Flora,172419.22110892963,3030194.299641188,0.0569003846153846
4232,135608,tt1935221,Die Schatzritter und das Geheimnis von Melusina,61892.54152983091,6076446.468548829,0.0101856474586226
4233,377495,tt5057300,Doktor Proktors tidsbadekar,3085437.9196639904,6.173713277950526,499770.20000000007
4236,37425,tt1039651,よなよなペンギン,257355.5717661755,16369484.051702036,0.0157216666666666
4237,41757,tt0338001,Émile,9223.404048913042,3023517.417010869,0.003050554297131
4240,52323,tt0860870,Touching Home,158155.19159045623,2718540.8470852706,0.0581765
4241,77697,tt1671494,Un Baiser papillon,462732.3641742872,6560892.659787764,0.0705288728484175
4242,225255,tt0468834,Perl oder Pica,9787.103224206348,3638154.5684523806,0.0026901284813662
4244,174371,tt2393799,Flex Is Kings,6806.426894233699,125626.18852406237,0.05418
4246,512916,tt2534642,Captain Morten and the Spider Queen,19318.654119558592,3958249.5768736033,0.0048806053646615
4249,16849,tt0814197,Sipur Hatzi-Russi,6092.624181547619,725830.8531746032,0.0083939999999999
4250,201558,tt1951099,Clara und das Geheimnis der Bären,20298.679541718,5307759.228140816,0.0038243406811103
4254,189542,tt2622130,जयंताभाई की लव स्टोरी,3301.456234412359,2313549.475525526,0.0014270091343788
4256,22827,tt1296150,Appelsinpiken,420300.1442641596,5527854.721376732,0.0760331386132163
4260,557181,tt8774622,Peter Pan: The Quest for the Never Book,359933.4716674565,9323674.768126735,0.03860425
4264,85874,tt2072164,開心魔法,527270.5335224216,10408332.925815444,0.0506584999999999
4266,58841,tt1153111,Maman est chez le coiffeur,92607.09395595972,5070735.207428601,0.018263050655907
4270,152135,tt2180463,Ludwig II,1667013.3260668833,26957594.989416096,0.0618383548948403
4272,81828,tt0110168,It Runs in the Family,140079.4539811066,29620951.417004053,0.0047290666666666
4275,38717,tt0206113,Madison,854767.4229813664,22308540.372670807,0.0383157037037037
4276,123187,tt0144608,Sinbad: Beyond the Veil of Mists,49702.06431475029,50985191.63763066,0.0009748333333333
4278,370071,tt4591840,A Christmas Star,10522.476910938876,27164338.422982316,0.0003873636363636
4281,228406,tt2009606,United – Lebe Deinen Traum,356772.0940989109,7537571.311443742,0.0473325
4285,233423,tt2296935,The Legend of Sarila,1132640.6906854054,18843928.27860936,0.0601064
4286,20468,tt0156639,The Big Tease,328757.31428571424,7026530.612244898,0.0467879999999999
4288,39541,tt0286162,Stolen Summer,265728.7878821567,2928176.7648693714,0.0907488888888888
4293,77633,tt0287934,大腕,84374.20465838509,5453198.757763974,0.0154724242424242
4295,523576,tt5668822,Vildheks,84869.91503621961,5873365.007108524,0.0144499643617418
4298,218275,tt1445208,The Letters,2034134.806701629,24694853.111802105,0.0823708
4301,55134,tt0388154,Mickybo and Me,683535.9869431643,7492447.516641064,0.09123
4311,46849,tt0465407,Eye of the Dolphin,102062.69376199708,3528650.731641442,0.028924
4312,214218,tt2132374,Life's a Breeze,129543.21308224264,5025047.540962495,0.0257794999999999
4323,279148,tt2825854,Labyrinthus,365832.3482909232,3882781.817721005,0.0942191360383077
4324,304126,tt4116116,Guibord s'en va-t-en guerre,204721.56703949504,5036244.883510465,0.0406496450777818
4333,16155,tt0120813,Safe Men,82094.21607361962,1795429.4478527608,0.0457239999999999
4338,296456,tt3398066,Christian Mingle,31498.586611246283,803535.3727358745,0.0392
4341,51384,tt1150947,"Lovely, Still",384248.07821999694,6796352.117713176,0.0565374
4342,44857,tt0143746,Molly,31004.566326530607,36889285.71428571,0.0008404761904761
4343,37641,tt0377057,Elvis Has Left the Building,236334.792403388,17816476.971942823,0.0132649565217391
4344,40562,tt0144142,Committed,68593.77732288037,5098519.163763066,0.0134536666666666
4348,328032,tt3061534,Mara und der Feuerbringer,37720.15338562212,8691970.924026545,0.0043396548050287
4356,66599,tt0104765,Love Field,2116640.324518888,37546614.39771916,0.0563736666666666
4357,51333,tt0182295,Love's Labour's Lost,509498.41904761904,22093583.042973287,0.023060923076923
4359,392344,tt5197544,बार बार देखो,8684989.842983745,639456.912090064,13.581821822203576
4363,32316,tt0266747,Marci X,2665237.714293478,31810326.08695652,0.0837853
4364,25665,tt0157191,One Last Dance,1656906.0454076084,25448260.86956522,0.0651088124999999
4365,22100,tt0472205,Watching the Detectives,21180.373151604592,2822920.585313154,0.0075029999999999
4381,44864,tt0073822,Trollflöjten,74578.06784386617,3535794.609665428,0.0210923076923076
4384,128270,tt1230215,Not Fade Away,811194.3227828252,25493262.019042306,0.03181995
4387,4592,tt0289889,Carolina,490898.5426902173,23857744.56521739,0.0205760666666666
4391,410366,tt0443533,The History of Love,600256.9181732199,20159683.321736448,0.029775116433799
4400,10434,tt0107209,"In weiter Ferne, so nah!",1641409.744117647,21265588.235294115,0.0771861904761904
4408,15907,tt0361715,Duma,1490682.373015873,17981874.039938554,0.0828991666666666
4426,277546,tt3687398,The Runner,115196.55079593448,7408455.933540631,0.0155493333333333
4438,10162,tt0166396,Waking Ned,99210852.94325152,5386288.343558282,18.41915
4443,76696,tt1235841,Medianeras,1311600.86948017,14311457.772996234,0.091646909090909
4447,84355,tt1742336,Your Sister's Sister,4219020.353562521,162630.20196586632,25.942415999999994
4451,6076,tt0960790,Keinohrhasen,115378456.74110888,9375554.42095668,12.306307612402051
4471,243455,tt1261910,Mazie laupitaji,159948.95691652255,2040600.784153782,0.0783832673978177
4536,399725,tt5460880,Ideal Home,172236.24399160515,11654593.460158415,0.0147784
4547,52338,tt1296898,Waiting for Forever,34246.604702461744,6710546.832006455,0.0051034
4553,470878,tt6450186,I Can Only Imagine,100330760.0308036,8158215.422110892,12.298125857142857
4560,242042,tt2355495,Barefoot,18630.894773080563,7417249.594484995,0.0025118333333333
4564,11546,tt0110857,Police Academy: Mission to Moscow,249303.7502361673,12243326.585695006,0.0203624193548387
4572,1934,tt0138097,Shakespeare in Love,519449687.1353988,44885736.19631901,11.57271176
4577,332872,tt4326444,Julieta,27396640.16807843,1870504.7489239892,14.646656301641782
4588,492188,tt7653254,Marriage Story,381976.149019976,21291742.45180065,0.0179401075268817
4604,9687,tt0444653,Keeping Mum,27852175.64910394,253244.72606246796,109.98126627218936
4620,490132,tt6966692,Green Book,374989640.0406201,26805564.95836436,13.989245913043478
4624,1633,tt0101921,Fried Green Tomatoes,256596339.281608,23635866.372980908,10.856227363636366
4646,21925,tt0145937,Naqoyqatsi,253189.68426903832,4880294.608115619,0.05188
4648,12650,tt0282599,시월애,369042.7136178862,4248765.969802555,0.0868588
4652,457308,tt5281700,Heartbeats,55135.47609334203,7163552.545691905,0.0076966666666666
4653,22611,tt0104740,Little Nemo: Adventures in Slumberland,3228645.4838709678,82604233.87096773,0.0390857142857142
4674,1088,tt0298228,Whale Rider,65311332.83304347,5566807.065217391,11.732278857142855
4681,10758,tt0473308,Waitress,31391623.57117708,2117190.4389848653,14.82701933333333
4717,9354,tt0097523,"Honey, I Shrunk the Kids",525655988.3601613,42482177.41935483,12.37356511111111
4723,360814,tt5074352,दंगल,370348534.3909969,12574383.291924816,29.45262012402884
4746,5528,tt0372824,Les Choristes,136932707.47125462,10438983.709634723,13.117436647101163
4750,194,tt0211915,Le Fabuleux Destin d'Amélie Poulain,287407935.4602484,16524844.720496893,17.3924742
4753,416477,tt5462602,The Big Sick,67351225.55554421,5969627.121409921,11.282317
4755,222935,tt2582846,The Fault in Our Stars,379722179.15429,14834499.18896999,25.597236166666665
4768,34065,tt0435286,劇場版ポケットモンスター アドバンスジェネレーション 裂空の訪問者 デオキシス,53197301.429274745,144435.8549232398,368.31091184073625
4783,9764,tt0071411,Дерсу Узала,78766.62453531598,21758736.059479557,0.0036199999999999
4812,7326,tt0467406,Juno,327984812.3296534,10585952.194924328,30.98302413333333
4813,372058,tt5311514,君の名は。,436514011.2204435,4494514.395225972,97.12150698284653
4850,862,tt0114709,Toy Story,776314734.6238844,57609251.96850394,13.475521866666666
4861,12823,tt0887732,Giorni e nuvole,9832548.56575127,587943.7849060971,16.723620213659824
4872,13889,tt0107474,まあだだよ,1207.075294117647,24101000.0,5.008403361344538e-05
4881,5494,tt0306892,George and the Dragon,73800.49539438855,49576283.74801482,0.0014886249999999
4889,246524,tt3347976,Düğün Dernek,45458767.20748893,3140654.71310156,14.4742964
4900,209271,tt2463512,Hateship Loveship,104279.7865700537,6281309.426203119,0.0166016
4901,353575,tt4778988,LBJ,2996933.097686847,31042061.031331588,0.0965442692307692
4913,1550,tt0311648,Pieces of April,5220585.06660326,477154.8913043477,10.941070000000002
4921,331588,tt1226766,The Great Gilly Hopkins,120755.36223140112,6173713.277950526,0.0195596
4923,1382,tt0415978,Me and You and Everyone We Know,12007153.63486943,1198791.60266257,10.0160475
4933,6935,tt0267129,Yamakasi - Les samouraïs des temps modernes,2143935.006521739,24787267.080745343,0.0864934
4967,712,tt0109831,Four Weddings and a Funeral,485192916.0488192,8688812.41565452,55.84110840909092
4969,424694,tt1727824,Bohemian Rhapsody,1053546514.398145,60603885.99282377,17.38414125
4989,403,tt0097239,Driving Miss Daisy,344089814.8458064,17700907.258064516,19.439106133333333
4990,788,tt0107614,Mrs. Doubtfire,893734334.9323529,50632352.94117647,17.6514478
4998,12154,tt0094137,3 Men and a Baby,432235359.5845071,28338072.18309859,15.252814545454548
5006,455,tt0286499,Bend It Like Beckham,124587134.48215672,8172427.47720956,15.24481371411282
5007,153,tt0335266,Lost in Translation,188772048.31763583,6362065.217391305,29.67150475
5029,495193,tt1799516,Benji,682181.8153814906,6992756.07609505,0.0975554999999999
5061,85350,tt1065073,Boyhood,59508180.60299236,4944833.062989998,12.0344165
5067,9671,tt0090555,Crocodile Dundee,876372235.8433394,23497846.715328462,37.29585295454547
5071,601,tt0083866,E.T. the Extra-Terrestrial,2406388878.783316,31843290.15544041,75.56973123809524
5075,206296,tt2474024,The Last Five Years,361086.5447587185,4326728.930116247,0.0834548571428571
5109,858,tt0108160,Sleepless in Seattle,461619546.52647054,42531176.47058823,10.853674523809524
5110,338,tt0301357,Good Bye Lenin!,126154913.31975543,8236838.595652173,15.31593849445423
5114,240629,tt3311384,The Class of '92,63328.16163497984,1570327.3565507797,0.040328
5115,43942,tt1152822,Freakonomics,164027.2383241002,3892117.162563745,0.042143448275862
5116,112,tt0243862,Italiensk for begyndere,27788418.21010453,1699506.3879210225,16.350876
5120,23069,tt0071206,Benji,234788855.17241377,2968103.4482758623,79.10399999999998
5122,27804,tt0108327,The Thing Called Love,2085487.884117647,28354117.64705882,0.0735515
5124,153795,tt2024506,Straight A's,77472.41420090402,2512523.7704812475,0.0308345
5131,16005,tt0981072,The Lucky Ones,390881.31788688496,20389056.35313953,0.0191711333333333
5144,7290,tt0157262,2001: A Space Travesty,460248.4234320557,76477787.45644599,0.0060180666666666
5147,246127,tt1707380,Every Thing Will Be Fine,685224.1409476956,14816911.867081262,0.0462460833333333
5172,11934,tt0110074,The Hudsucker Proxy,5561862.856207827,78989203.77867745,0.07041295
5186,2064,tt0114924,While You Were Sleeping,349605616.9125984,32645242.782152228,10.709236235294116
5198,71,tt0249462,Billy Elliot,185727187.182288,8497531.93960511,21.8566036
5209,87496,tt1381404,The Company You Keep,25511974.073364284,2549326.201904231,10.007339999999996
5214,211954,tt2378281,No se Aceptan Devoluciones,126257633.48553592,6281309.426203119,20.1005276
5221,22881,tt0878804,The Blind Side,421798373.56910455,39559586.45827992,10.66235548275862
5243,773,tt0449059,Little Miss Sunshine,146703413.60550594,11613293.650793651,12.632369249999998
5251,323272,tt3832914,War Room,90466969.31220125,3704227.966770316,24.422624666666668
5262,374461,tt4196848,Mr. Church,836212.8850408528,9754882.149270646,0.0857224999999999
5263,320588,tt3766394,"Hello, My Name Is Doris",18100645.753005058,1234742.655590105,14.659448
5278,813,tt0080339,Airplane!,296396789.5151092,12430734.22330097,23.843868285714287
5329,568160,tt9426210,天気の子,221144369.5018912,12706362.430913292,17.404223333333334
5340,527641,tt6472976,Five Feet Apart,104766927.63964996,8013021.352828202,13.074584857142856
5343,77338,tt1675434,Intouchables,555009404.3009437,17067779.48799452,32.51796196988234
5344,637,tt0118799,La vita è bella,419561062.6742367,36467912.77258566,11.504937650000002
5348,565590,tt9270416,Fantastica,37307.51912531311,2200631.9917405727,0.016953093141123
5350,476070,tt5495792,Wonders of the Sea 3D,333600.6724257506,10984113.903394254,0.0303711956521739
5354,11887,tt0962726,High School Musical 3: Senior Year,343771964.1386093,14951974.658968983,22.991743363636367
5357,253353,tt1127884,Hannah Montana & Miley Cyrus: Best of Both Worlds Concert,96022894.31512798,9514892.964798449,10.091852285714284
5361,45121,tt0354578,Fighting Words,50372.19492432792,3528650.731641442,0.0142752
5363,54719,tt0359774,One Last Ride,12745.589781746032,1451661.7063492064,0.00878
5364,113642,tt0872318,Gringo Wedding,39116.47633928571,7258308.531746031,0.0053892
5365,114065,tt0283323,Down & Out With The Dolls,97605.8921623124,1952117.843246248,0.05
5367,180708,tt0411545,Justice,61807.682503970354,1146451.5616728426,0.0539121621621621
5368,126955,tt0495024,Bad Blood... the Hunger,4755.768029652343,1147196.790856904,0.0041455555555555
5369,235776,tt0127489,Clubland,32548.646428571425,1756632.6530612246,0.0185289999999999
5370,277722,tt0297012,Bandido,6296.188035997882,3718221.281101111,0.0016933333333333
5372,248777,tt0479042,G. I. Jesus,12474.129042658727,2903323.412698413,0.0042964999999999
5373,348138,tt0115754,Breathing Room,30401.42667304015,932616.3161249204,0.032598
5374,364083,tt2460506,Mi America,4111.69304311505,2592959.5767392213,0.0015857142857142
5375,45057,tt0823668,Screamers,75535.7652281746,2844194.328075397,0.0265578777380123
5376,125654,tt0117025,Mercy,5697.555019685038,99856.0367454068,0.0570576923076923
5378,46876,tt0149253,Texas '46,37228.51403557532,3578882.7126181205,0.0104022727272727
5380,33272,tt1270090,Lucky Country,12484.459836764752,2247404.66092096,0.0055550564853099
5381,61055,tt0245317,The Next Big Thing,24126.273291925467,2478726.708074534,0.0097333333333333
5383,169586,tt0186549,The Simian Line,32757.199689440997,3304968.944099379,0.0099115
5384,43630,tt0401462,The Helix... Loaded,5544.411162314388,1498489.503328213,0.0037
5385,77969,tt0758764,Little Chenier,119532.8817759158,2446686.7623767434,0.048855
5386,206175,tt0312510,The Burial Society,32975.97498676548,2323888.3006881946,0.01419
5387,335874,tt0867270,Childless,1279.193391191349,1234742.655590105,0.001036
5388,19392,tt0772165,Dark Streets,22856.13217186941,10874163.388341082,0.0021018749999999
5389,25216,tt0439833,Steel City,14846.144270833332,508081.5972222222,0.02922
5392,224569,tt0138862,Taxman,17339.720918367348,6148214.285714285,0.0028202857142857
5393,79910,tt0422029,Crutch,21982.434065643192,650688.7241926944,0.0337833333333333
5394,205481,tt0331525,The Intended,26499.99972206781,6181706.503613118,0.0042868421052631
5395,56651,tt0119457,Kicked in the Head,38949.55423676012,7293582.554517134,0.0053402499999999
5396,85619,tt2295034,บางกอกกังฟู,617201.1320846985,4338.973788449312,142.2458770614693
5397,54096,tt0162838,Three Days of Rain,4621.638993885491,5693677.042801555,0.0008117142857142
5398,66787,tt0462421,Mentor,15759.239484126983,725830.8531746032,0.021712
5399,44998,tt1322264,The Dry Land,15806.022008108006,1342109.3664012917,0.0117769999999999
5400,422231,tt5028822,What Happened Last Night,13222.74275333636,975488.2149270644,0.013555
5401,87677,tt0157913,La Cucaracha,26378.44944785276,5386288.343558282,0.0048973333333333
5402,25165,tt0775536,Skid Marks,18291.11393253658,7057301.463282884,0.0025918
5403,28119,tt0338022,Fakers,77277.0322922181,2788665.960825833,0.0277111111111111
5404,47878,tt0084268,Lookin' to Get Out,2870326.880362694,51555803.10880829,0.0556741764705882
5406,140824,tt2400336,Hating Breitbart,103798.36563673266,1274663.1009521156,0.0814319999999999
5408,42891,tt0770814,Tennessee,21884.25381903643,5437081.694170541,0.004025
5409,99826,tt0271020,The Jimmy Show,1626.7648693718731,2440147.304057809,0.0006666666666666
5410,53443,tt1166107,"Morenita, El Escandalo",292109.3505316099,3410309.177437924,0.0856548
5411,54911,tt0814005,The Amazing Truth About Queen Raquela,9960.73366372043,543708.169417054,0.01832
5412,79923,tt0298071,Mr. Smith Gets a Hustler,3115.254724847137,325352.9738743746,0.009575
5413,20161,tt1095001,Explicit Ills,38826.20037807183,2038905.6353139528,0.0190426666666666
5414,185312,tt1149584,Eleven Minutes,10855.133602411484,176705.15506054257,0.0614307692307692
5415,30121,tt0960098,Winter of Frozen Dreams,11350.873066184387,1364123.6709751696,0.008321
5416,71925,tt0144637,Tequila Body Shots,15874.689285714285,2986275.5102040814,0.0053158823529411
5417,33256,tt0451221,The Elephant King,88728.46681547619,2177492.559523809,0.040748
5420,54105,tt1415269,Immigration Tango,32954.1533826173,1476320.3030414202,0.0223218181818181
5423,250184,tt1241226,Locker 13,4321.784097053257,370862.47972424974,0.0116533333333333
5425,14579,tt0875705,Lake City,17353.805497368823,5437081.694170541,0.0031917499999999
5428,39042,tt0984210,Multiple Sarcasms,39902.2535724768,3355273.416003228,0.0118924
5429,82393,tt1434618,Mandrill,85694.24901066015,1364123.6709751696,0.0628199999999999
5435,10914,tt0903131,All Hat,21451.37352779465,6743632.642445813,0.0031809819225287
5436,141996,tt0342916,Streets of Legend,8198.236072708653,1798187.4039938552,0.0045591666666666
5437,39758,tt0337540,Charlie,538054.5060349391,7746294.335627315,0.0694596
5438,412532,tt1273219,The Last Film Festival,4338.48383588812,792584.1746282398,0.0054738461538461
5440,179494,tt2158531,Holla 2,52181.34992723979,1256261.8852406235,0.041537
5441,32306,tt0201290,The Underground Comedy Movie,1503.677551020408,298627.5510204081,0.005035294117647
5443,49209,tt0433969,Dead Doll,21542.444547379564,751390.5505558497,0.0286701030927835
5444,25608,tt0325007,April's Shower,26047.885516304344,1590516.3043478262,0.0163769999999999
5449,432641,tt4180286,Valley of Bones,201460.58824249345,3581776.2728459523,0.056246
5451,63423,tt0905361,Protagonist,19548.72505329359,1129168.2341252614,0.0173125
5452,99963,tt0256084,How Harry Became a Tree,185433.30069483045,9760589.216231238,0.0189981666666666
5453,44233,tt0245341,P.S. Your Cat Is Dead!,46287.96759310728,3253529.7387437467,0.0142269999999999
5456,93350,tt0119560,No Looking Back,398763.0849386503,8977147.239263803,0.0444197999999999
5460,44663,tt0426114,Moscow Chill,64876.360891666896,1411460.292656577,0.045964
5461,35726,tt1103221,Fix,13491.183105944428,682061.8354875848,0.01978
5463,614626,tt7336182,Outback,26058.34543939731,1167158.374775578,0.0223263149222639
5464,41536,tt0860462,มนุษย์เหล็กไหล,177786.46083829363,2318014.8643601188,0.0766977225089413
5465,34167,tt0401593,Looking for Kitty,6940.679724722075,387314.7167813658,0.01792
5466,14669,tt1018830,Yonkers Joe,11262.914729474274,6796352.117713176,0.0016572
5467,31040,tt0468548,The Situation,70980.45079365079,1451661.7063492064,0.0488959999999999
5469,71547,tt0305632,Fascination,25826.14531498147,7746294.335627315,0.003334
5470,123879,tt0401385,Say Uncle,8033.402227342549,974018.1771633384,0.0082476923076923
5471,81220,tt0228277,Everything Put Together,14444.366770186336,165248.44720496892,0.08741
5472,55018,tt0285487,Crazy As Hell,35266.63560311284,2928176.7648693714,0.0120438888888888
5474,51145,tt0156096,Spring Forward,199642.7148954704,3399012.7758420445,0.0587354999999999
5476,208495,tt1532538,Mission Park,68094.41922758277,3140654.71310156,0.0216816
5477,133575,tt0120878,The Velocity of Gary,3764.463775510204,7026530.612244898,0.00053575
5478,312788,tt2293060,Americons,35538.363113194406,1543428.3194876316,0.0230255999999999
5481,75033,tt1551641,Winnie Mandela,104908.1896425253,19515624.23590396,0.0053756
5485,31101,tt0410403,Only The Brave,217749.2559523809,4790483.630952381,0.0454545454545454
5486,32714,tt0461760,Cut Sleeve Boys,20141.80617559524,755420.073735119,0.0266630539429612
5489,48420,tt0758753,If I Had Known I Was a Genius,341521.16679206333,5645841.170626308,0.06049075
5491,43638,tt0419815,Holly,241875.87351190476,4354985.1190476185,0.05554
5492,26437,tt0429173,The Tenants,2917.8400297619046,2903323.412698413,0.0010049999999999
5493,60013,tt0342316,"Love, Sex, and Eating the Bones",185882.0499728261,2895148.4366032607,0.0642046699998956
5498,109416,tt1484521,30 Beats,18728.624942289436,1274663.1009521156,0.0146929999999999
5500,16399,tt0115927,Commandments,1000243.7349221184,10940373.8317757,0.0914268333333333
5501,56491,tt0487156,In Her Line of Fire,1283.2689484126984,1451661.7063492064,0.0008839999999999
5503,20439,tt0284850,The Anarchist Cookbook,23374.98440800444,4066912.1734296815,0.0057476
5504,14065,tt0438486,Ten 'til Noon,9296.441567460315,1088746.2797619046,0.0085386666666666
5507,24985,tt0301390,The Heart of Me,459591.9841300722,11387354.08560311,0.0403598571428571
5508,492402,tt4717208,Cops and Robbers,22952.022356396865,6566589.833550912,0.0034952727272727
5509,41613,tt0337585,Bomb the System,25247.39077265147,813382.4346859367,0.0310399999999999
5511,42860,tt0775090,Il mercante di pietre,1494931.3868303571,18399812.12797619,0.0812471005917159
5512,44250,tt0419663,Cruel World,26951.832206861232,2996979.006656426,0.0089929999999999
5513,59199,tt0262911,World Traveler,168960.67962757085,3253529.7387437467,0.0519314999999999
5516,30302,tt1079980,Death in Love,31823.239155980173,4077811.270627905,0.007804
5517,41042,tt1449379,Caught in the Crossfire,15903.9959918553,1342109.3664012917,0.0118499999999999
5518,1589,tt0337631,The Boys from County Clare,241550.12062499995,12724130.43478261,0.0189836249999999
5520,51933,tt1318001,Handsome Harry,18415.66955816479,1364123.6709751696,0.0135
5522,32671,tt0415833,Hate Crime,59166.82782738095,725830.8531746032,0.0815159999999999
5523,62149,tt1784670,Hikayat Merong Mahawangsa,15887.019169641546,10408332.925815444,0.0015263749999999
